version,variable,protein,beta,se,z,p,n,strata,strata_same_sign,q
nocell,reag,AP4E1,0.006705944245924613,0.05182895350728117,0.12938606304259126,0.8970521750636616,609.0,2.0,1.0,0.9200535128858067
nocell,reag,AP4M1,-0.09731014219210393,0.06298482376222642,-1.5449776053904476,0.12235168032143098,557.0,2.0,1.0,0.1812617486243422
nocell,reag,AP4S1,-0.1981711855537248,0.055662253810860346,-3.5602436478247546,0.0003705108583815594,609.0,2.0,2.0,0.0010220989196732674
nocell,reag,APBA1,-0.03742458321913985,0.045673301376679507,-0.8193973742009506,0.412559732572211,609.0,2.0,1.0,0.5156996657152637
nocell,reag,APBA2,-0.1592706001932361,0.04571890554583879,-3.483692321408435,0.0004945476618922001,609.0,2.0,1.0,0.001318793765045867
nocell,reag,APOE,0.23446656090775364,0.045194019166398196,5.187999767059439,2.1256486944245451e-07,609.0,2.0,1.0,1.0003052679644918e-06
nocell,reag,APP,0.560287478857059,0.036604851681414835,15.306372055088271,6.932447501899563e-53,609.0,2.0,2.0,5.545958001519651e-51
nocell,reag,ARF6,-0.0993074948940777,0.04399694019180462,-2.257145484689316,0.023998985532396464,609.0,2.0,2.0,0.04363451914981175
nocell,reag,BACE1,0.354366963694598,0.04957608162644391,7.1479421541370565,8.808841466500846e-13,609.0,2.0,2.0,1.1745121955334462e-11
nocell,reag,BIN1,-0.002267959987776958,0.0376129757106221,-0.06029727627044605,0.9519188712221656,609.0,2.0,1.0,0.9519188712221656
nocell,reag,CLU,0.333091026472717,0.043165131028120356,7.716668953367048,1.1940926015373427e-14,609.0,2.0,2.0,2.3881852030746855e-13
nocell,reag,COPA,0.13678683594836963,0.04674853340549073,2.926013416547174,0.003433361301383077,609.0,2.0,2.0,0.007629691780851282
nocell,reag,COPB1,0.06431083868479931,0.043480802760182895,1.4790628185846493,0.1391235263364599,609.0,2.0,2.0,0.2023614928530326
nocell,reag,COPB2,0.11170537934373376,0.044397180999099076,2.516046668503582,0.011867946685950783,609.0,2.0,2.0,0.023156969143318603
nocell,reag,COPE,0.07755644991871591,0.04835294320788209,1.6039654418817946,0.10872167027428352,609.0,2.0,2.0,0.16410818154608833
nocell,reag,COPG1,0.11766326257007845,0.049775444390999915,2.3638817093384623,0.018084585893841834,609.0,2.0,2.0,0.033645741197845275
nocell,reag,COPG2,0.030135956173132035,0.05476047798173203,0.550323103154529,0.5820977807876309,609.0,2.0,2.0,0.6950421263135892
nocell,reag,COPZ1,0.05733784470896653,0.04824665608140683,1.18843147620884,0.23466346166356977,609.0,2.0,2.0,0.3128846155514264
nocell,reag,ECE1,0.2443871684873075,0.04987533652667574,4.899960291127007,9.585602687909247e-07,609.0,2.0,2.0,4.260267861292999e-06
nocell,reag,EIF2S1,0.03241590497031732,0.0480840874695959,0.674150361922003,0.5002157239711179,609.0,2.0,2.0,0.6072898483483427
nocell,reag,GGA1,-0.3405511847119857,0.04476317094084031,-7.607843178984423,2.7870771876477646e-14,609.0,2.0,2.0,4.459323500236424e-13
nocell,reag,GGA2,-0.045067249958219736,0.043159961787961595,-1.0441911459428153,0.2963969625658902,609.0,2.0,1.0,0.38244769363340675
nocell,reag,GGA3,-0.20088253515647087,0.04447940101242699,-4.51630486436512,6.292805085878588e-06,609.0,2.0,2.0,2.3972590803347004e-05
nocell,reag,GORASP1,-0.008885568550146198,0.05342001459689776,-0.16633407192408753,0.8678940539893647,493.0,2.0,1.0,0.9017081080408984
nocell,reag,HSPA5,-0.08447161021763899,0.04322760664213254,-1.9541125863606628,0.050687903919305076,609.0,2.0,1.0,0.08815287638140014
nocell,reag,HSPA9,-0.13209153789709518,0.04386244730702645,-3.011494934892405,0.00259964739792528,609.0,2.0,1.0,0.0061913371967234326
nocell,reag,IDE,-0.18640257707631316,0.05722903259479567,-3.2571331127701844,0.0011254364228754344,609.0,2.0,2.0,0.002813591057188586
nocell,reag,ITPR1,-0.16509746759872895,0.05702403949987484,-2.895225751221839,0.0037888594144580385,609.0,2.0,2.0,0.007976546135701134
nocell,reag,ITPR2,0.3975478828890688,0.04432127663839646,8.969684834047957,2.9736406827038417e-19,609.0,2.0,2.0,7.929708487210244e-18
nocell,reag,LRP1,0.23775812732276025,0.03863871469415549,6.153365328136126,7.58557929759983e-10,609.0,2.0,2.0,6.068463438079864e-09
nocell,reag,MAP2K3,0.1407847446979687,0.05566106764290392,2.529321672397295,0.0114283232820729,598.0,2.0,2.0,0.0228566465641458
nocell,reag,MAPK14,0.2848409506763777,0.04822346782944671,5.906687417914089,3.4905514977415287e-09,605.0,2.0,2.0,2.3270343318276858e-08
nocell,reag,MAPKAPK2,0.21859631856998357,0.046274689012556006,4.723885200193791,2.313810636365422e-06,604.0,2.0,2.0,9.255242545461688e-06
nocell,reag,MFN2,-0.2561037214282279,0.038040889421842417,-6.7323273803681785,1.6697042444304013e-11,609.0,2.0,2.0,1.908233422206173e-10
nocell,reag,MIA3,-0.08068245034106578,0.04604638423712351,-1.7521994761972641,0.0797395136992168,609.0,2.0,1.0,0.12758322191874685
nocell,reag,NCSTN,0.08180669776959565,0.056971140269734946,1.4359322524048939,0.1510216199136731,609.0,2.0,2.0,0.2157451713052473
nocell,reag,OSBP,-0.1965171587335316,0.046788501461077985,-4.200116537115612,2.6677763283191344e-05,609.0,2.0,2.0,8.20854254867426e-05
nocell,reag,PICALM,-0.264831398781917,0.040408797948129675,-6.553805414401712,5.6089044605338257e-11,609.0,2.0,2.0,5.608904460533826e-10
nocell,reag,PLCG2,0.061522212937116585,0.052230164273875834,1.1779057905029104,0.23883416636003119,602.0,2.0,1.0,0.313225136209877
nocell,reag,PLG,-0.005343092924113448,0.051200985451119535,-0.10435527513849088,0.9168874140980987,609.0,2.0,1.0,0.9284935838968089
nocell,reag,PREB,-0.019712812997692047,0.04553185060678611,-0.4329455696394214,0.66505431319486,609.0,2.0,1.0,0.7389492368831777
nocell,reag,PSEN1,0.013868498321154022,0.0561931807996736,0.24680037904589622,0.805062717127105,609.0,2.0,1.0,0.8703380725698432
nocell,reag,RAB1A,-0.11382510960514072,0.039019392531834354,-2.917142021426279,0.0035325488533703457,609.0,2.0,2.0,0.007637943466746694
nocell,reag,RAB1B,0.09228787926704089,0.05116202318147933,1.8038356094652865,0.07125708166337583,609.0,2.0,1.0,0.11633809251163402
nocell,reag,RTN3,-0.26653292453958133,0.046629465721705746,-5.715976377046752,1.0907589134682989e-08,609.0,2.0,2.0,6.7123625444203e-08
nocell,reag,RTN4,-0.3994623068472708,0.043030490691983406,-9.283238476332103,1.6440401567882e-20,609.0,2.0,2.0,6.5761606271528e-19
nocell,reag,SAR1A,-0.08575747963856495,0.05326374508505579,-1.610053508284492,0.10738617543086129,609.0,2.0,1.0,0.16410818154608833
nocell,reag,SAR1B,0.05278534931840194,0.04246514495679618,1.2430276494312096,0.21385764483916792,609.0,2.0,2.0,0.2994704702267197
nocell,reag,SEC13,-0.024857263606243428,0.04783306878662643,-0.5196669215836144,0.6032957458636821,609.0,2.0,1.0,0.7097597010160965
nocell,reag,SEC16A,-0.057868844576096735,0.047268970809120334,-1.2242459183166985,0.22085947179220577,609.0,2.0,2.0,0.2994704702267197
nocell,reag,SEC23A,-0.07456733981153792,0.038992242926887584,-1.9123634398604725,0.05582959393688655,609.0,2.0,1.0,0.09502909606278563
nocell,reag,SEC23B,-0.01944668049652877,0.044558647417653266,-0.4364288779740737,0.6625255906326237,609.0,2.0,2.0,0.7389492368831777
nocell,reag,SEC24A,-0.21384662845569088,0.0491860205206668,-4.347711528437996,1.3756537347279725e-05,609.0,2.0,1.0,4.7848825555755566e-05
nocell,reag,SEC24B,-0.0572010565705044,0.04657849912143894,-1.2280571003666403,0.2194255336847628,609.0,2.0,1.0,0.2994704702267197
nocell,reag,SEC24C,-0.1671515142978713,0.04377168827164579,-3.818712983162404,0.00013414973412261198,609.0,2.0,2.0,0.00039748069369662805
nocell,reag,SEC24D,-0.02265154309109603,0.04860626330678932,-0.4660210752701918,0.6412004151740771,609.0,2.0,2.0,0.7328004744846595
nocell,reag,SEC31A,-0.13734783446288584,0.041329859288798315,-3.3232107930285504,0.0008898764267555307,609.0,2.0,2.0,0.0022964552948529825
nocell,reag,SIGMAR1,-0.011955952560386163,0.058846082986999074,-0.20317329469537682,0.838999585249775,589.0,2.0,1.0,0.8831574581576579
nocell,reag,SNX4,-0.23765672206373764,0.04417985543667072,-5.379300582013105,7.477577166792099e-08,609.0,2.0,2.0,3.9880411556224527e-07
nocell,reag,SNX6,0.17410769123894773,0.0405472547928221,4.2939452283159065,1.7552579388989972e-05,609.0,2.0,2.0,5.850859796329991e-05
nocell,reag,SORL1,-0.11066754057955035,0.04941217749390678,-2.2396815156182344,0.025111606423812088,609.0,2.0,1.0,0.044642855864554826
nocell,reag,SORT1,0.16321543272904154,0.04485307799202236,3.6388903512501707,0.0002738153453700079,609.0,2.0,1.0,0.0007823295582000226
nocell,reag,SREBF2,-0.11956116526891515,0.06313018108652615,-1.8938828181887322,0.058240565587740566,449.0,2.0,2.0,0.09706760931290094
nocell,reag,SYK,0.15171203229510155,0.05043925527999925,3.007816658927955,0.0026313183086074587,603.0,2.0,2.0,0.0061913371967234326
nocell,reag,TMED10,-0.049356514917375915,0.05180098399195385,-0.9528103737381199,0.340686157276056,609.0,2.0,1.0,0.4326173425727695
nocell,reag,TMED2,-0.010759391588228024,0.05204960645843293,-0.20671417749950763,0.8362330844978345,609.0,2.0,1.0,0.8831574581576579
nocell,reag,TMED9,-0.1361669158709326,0.05130416651499198,-2.6541102822739013,0.00795178337414805,609.0,2.0,1.0,0.016311350511072922
nocell,reag,VDAC1,-0.2267858154823745,0.04655921211482851,-4.870911795565934,1.110844248558625e-06,609.0,2.0,2.0,4.677238941299474e-06
nocell,reag,VLDLR,-0.11813479954230974,0.04982986943404394,-2.3707627750997005,0.017751420429095145,609.0,2.0,2.0,0.033645741197845275
nocell,reag,VPS26A,0.19814647280194123,0.04400126165156455,4.503199803019642,6.693789694129619e-06,609.0,2.0,2.0,2.4341053433198614e-05
nocell,reag,VPS29,0.019756248418739755,0.039908073583030564,0.4950439007695017,0.6205691319791604,609.0,2.0,2.0,0.719500442874389
nocell,reag,VPS35,0.028720854227868547,0.04268252304117304,0.6728949504733687,0.5010141248873827,609.0,2.0,2.0,0.6072898483483427
nocell,PlaqueTotal,ABCA7,0.0189919872492394,0.13024104589768704,0.14582182689287418,0.884062044714904,113.0,1.0,1.0,0.9966563974839948
nocell,PlaqueTotal,ADAM10,0.04009143763537126,0.08074211717866694,0.49653686373688394,0.6195156854054609,189.0,1.0,1.0,0.9896810806948595
nocell,PlaqueTotal,ADAM17,-0.004444256810268762,0.0900297927735429,-0.04936429012391105,0.9606289858028317,189.0,1.0,1.0,0.9966563974839948
nocell,PlaqueTotal,AP1G1,0.058194300511654015,0.09195795920724208,0.6328359286497842,0.5268407916721949,189.0,1.0,1.0,0.8967546289532243
nocell,PlaqueTotal,AP2A1,-0.015802505307693553,0.07908233093901018,-0.19982346397807557,0.841618649801666,189.0,1.0,1.0,0.9966563974839948
nocell,PlaqueTotal,AP2B1,0.016651151394384684,0.08190691480643243,0.20329359778396894,0.838905559279214,189.0,1.0,1.0,0.9966563974839948
nocell,PlaqueTotal,AP3B2,0.000680425969328098,0.07987791200649312,0.008518324430823723,0.9932034426479658,189.0,1.0,1.0,0.9966563974839948
nocell,PlaqueTotal,AP4B1,0.07228656390183899,0.1120693430008744,0.6450163975822986,0.5189165594871101,122.0,1.0,1.0,0.8967546289532243
nocell,PlaqueTotal,AP4E1,0.019432042548217853,0.12055960570832082,0.16118203467943729,0.8719500303538061,122.0,1.0,1.0,0.9966563974839948
nocell,PlaqueTotal,AP4M1,-0.41186276086026236,0.13285853321336402,-3.100009844296804,0.0019351421083453394,80.0,1.0,1.0,0.07740568433381358
nocell,PlaqueTotal,AP4S1,-0.0016355488134547345,0.09480758070594893,-0.01725124511432774,0.9862361805700022,172.0,1.0,1.0,0.9966563974839948
nocell,PlaqueTotal,APBA1,0.08677953675008046,0.09200181135429239,0.9432372631871201,0.34555955736957344,189.0,1.0,1.0,0.8967546289532243
nocell,PlaqueTotal,APBA2,-0.19023731519714365,0.09045313620176464,-2.103158864196821,0.0354518848002233,189.0,1.0,1.0,0.5672301568035728
nocell,PlaqueTotal,APOE,-0.057072435835741585,0.08700313147380967,-0.6559813982433719,0.5118360930137122,189.0,1.0,1.0,0.8967546289532243
nocell,PlaqueTotal,APP,0.287611125953755,0.06283124344515591,4.577517651784256,4.705260969953177e-06,189.0,1.0,1.0,0.00037642087759625416
nocell,PlaqueTotal,ARF6,-0.14772980689105136,0.0903480661354431,-1.6351186385061725,0.10202417966152705,189.0,1.0,1.0,0.710725434868988
nocell,PlaqueTotal,BACE1,-0.06522706148267751,0.09063206366862486,-0.7196907897978043,0.4717153982504779,181.0,1.0,1.0,0.8967546289532243
nocell,PlaqueTotal,BIN1,0.06684324057270519,0.09175055037542812,0.7285323117866178,0.46628779654481334,189.0,1.0,1.0,0.8967546289532243
nocell,PlaqueTotal,CLU,-0.12025737473863349,0.08135264182335511,-1.4782233501372222,0.13934800594838484,189.0,1.0,1.0,0.7431893650580524
nocell,PlaqueTotal,COPA,-0.11273641363794912,0.09112386727472131,-1.237177668261928,0.21602113028683456,189.0,1.0,1.0,0.7874591364005931
nocell,PlaqueTotal,COPB1,-0.11288326190821749,0.09001286662308618,-1.2540791793788466,0.20981322726973073,189.0,1.0,1.0,0.7874591364005931
nocell,PlaqueTotal,COPB2,0.07397660953255342,0.08140919691110989,0.9087008880990184,0.3635080352696136,189.0,1.0,1.0,0.8967546289532243
nocell,PlaqueTotal,COPE,-0.06373250983202504,0.08696639094273693,-0.7328406886976573,0.46365560140371087,189.0,1.0,1.0,0.8967546289532243
nocell,PlaqueTotal,COPG1,0.025695728792432763,0.09175338743615591,0.2800520995512284,0.7794375337486321,189.0,1.0,1.0,0.9966563974839948
nocell,PlaqueTotal,COPG2,-0.04270215458520633,0.08888320333083077,-0.48042996859896364,0.630921688942973,189.0,1.0,1.0,0.9896810806948595
nocell,PlaqueTotal,COPZ1,-0.0025216517730265774,0.09224338242030006,-0.027336939592445344,0.9781909943351152,189.0,1.0,1.0,0.9966563974839948
nocell,PlaqueTotal,ECE1,0.10807114013372708,0.08956847200875256,1.2065756812638988,0.22759559691120956,189.0,1.0,1.0,0.7916368588215985
nocell,PlaqueTotal,EIF2S1,-0.03568577657746363,0.0844660059258243,-0.4224868476532664,0.6726696987493949,189.0,1.0,1.0,0.9966563974839948
nocell,PlaqueTotal,GGA1,-0.14255077068296115,0.08834195096424334,-1.6136248874632504,0.1066088152303482,189.0,1.0,1.0,0.710725434868988
nocell,PlaqueTotal,GGA2,-0.13548098767418792,0.0912907894114864,-1.4840597671197422,0.13779306547902923,189.0,1.0,1.0,0.7431893650580524
nocell,PlaqueTotal,GGA3,-0.17685297063993058,0.08240963457573103,-2.1460229929476276,0.0318711443029088,189.0,1.0,1.0,0.5672301568035728
nocell,PlaqueTotal,GORASP1,-0.2057806979685906,0.18743539168407922,-1.097875359182071,0.27225891904031896,52.0,1.0,1.0,0.8472048387117692
nocell,PlaqueTotal,HSPA5,0.010176751768689114,0.09247824781806814,0.11004481603835933,0.9123738326608556,189.0,1.0,1.0,0.9966563974839948
nocell,PlaqueTotal,HSPA9,-0.05999554464107336,0.09312862196507907,-0.6442224031143745,0.5194312254323723,189.0,1.0,1.0,0.8967546289532243
nocell,PlaqueTotal,IDE,-0.20382900123618403,0.08977506531834326,-2.2704411354467346,0.023180831025219218,189.0,1.0,1.0,0.5672301568035728
nocell,PlaqueTotal,ITPR1,-0.025447188890578176,0.09172028728493127,-0.2774434058577016,0.7814396561658661,189.0,1.0,1.0,0.9966563974839948
nocell,PlaqueTotal,ITPR2,0.012439685530329706,0.07272711403412221,0.17104604926978453,0.8641875570148723,189.0,1.0,1.0,0.9966563974839948
nocell,PlaqueTotal,LRP1,0.1600622446089499,0.08383211834727679,1.909318859698711,0.056220970829033066,189.0,1.0,1.0,0.6425253809032351
nocell,PlaqueTotal,MAP2K3,-0.10212498794421115,0.09362016624275514,-1.090843907277447,0.27534157258132497,171.0,1.0,1.0,0.8472048387117692
nocell,PlaqueTotal,MAPK14,0.0589014365245519,0.09307594223930536,0.6328320198264746,0.5268433445100194,180.0,1.0,1.0,0.8967546289532243
nocell,PlaqueTotal,MAPKAPK2,-0.00044139206636642503,0.1053291719197432,-0.004190596568087983,0.9966563974839948,147.0,1.0,1.0,0.9966563974839948
nocell,PlaqueTotal,MFN2,-0.13844910439709324,0.07725218258353009,-1.7921707810312422,0.07310561356754239,189.0,1.0,1.0,0.6747385150226864
nocell,PlaqueTotal,MIA3,-0.06390776996712601,0.0932690633659905,-0.6851979387457776,0.4932190244013278,189.0,1.0,1.0,0.8967546289532243
nocell,PlaqueTotal,NCSTN,0.023996266640257776,0.09235806898285137,0.2598177604245201,0.7950043504730441,189.0,1.0,1.0,0.9966563974839948
nocell,PlaqueTotal,OSBP,0.1023405721975878,0.09076003025837695,1.1275951749491842,0.25949092536419016,189.0,1.0,1.0,0.8472048387117692
nocell,PlaqueTotal,PICALM,0.022818800736622832,0.09150531344736469,0.2493713192922788,0.8030735683813955,189.0,1.0,1.0,0.9966563974839948
nocell,PlaqueTotal,PLCG2,0.0010764776594988854,0.09320006432530689,0.011550181507831709,0.9907844934025956,180.0,1.0,1.0,0.9966563974839948
nocell,PlaqueTotal,PLG,-0.15968815438236295,0.08996828705053533,-1.77493825455036,0.07590808294005222,189.0,1.0,1.0,0.6747385150226864
nocell,PlaqueTotal,PREB,-0.17586927012779915,0.09038512507941265,-1.945776696920869,0.05168156900000921,189.0,1.0,1.0,0.6425253809032351
nocell,PlaqueTotal,PSEN1,0.11349768032518973,0.09170172986709231,1.237683089399593,0.21583359187275908,189.0,1.0,1.0,0.7874591364005931
nocell,PlaqueTotal,RAB1A,0.007131457176723862,0.09296652454331636,0.07670994706703343,0.9388542912450117,189.0,1.0,1.0,0.9966563974839948
nocell,PlaqueTotal,RAB1B,-0.1446439521319497,0.09309442553196477,-1.5537337633850583,0.12024793587505908,189.0,1.0,1.0,0.7399872976926714
nocell,PlaqueTotal,RTN3,0.07828414923712355,0.08659690619349467,0.9040063055163098,0.36599205787426525,189.0,1.0,1.0,0.8967546289532243
nocell,PlaqueTotal,RTN4,0.0023589841252385554,0.08402293452264666,0.0280754788991896,0.9776019513662071,189.0,1.0,1.0,0.9966563974839948
nocell,PlaqueTotal,SAR1A,0.02622609273757719,0.09093294644147508,0.2884113378472393,0.7730318899448575,189.0,1.0,1.0,0.9966563974839948
nocell,PlaqueTotal,SAR1B,-0.1253082657681721,0.09084679027030895,-1.3793361922344773,0.16779112259360984,189.0,1.0,1.0,0.7874591364005931
nocell,PlaqueTotal,SEC13,0.034391178183798866,0.09341404512648685,0.36815853694411427,0.7127550250857617,189.0,1.0,1.0,0.9966563974839948
nocell,PlaqueTotal,SEC16A,-0.06658402827546495,0.09273580242527675,-0.717997003682758,0.4727591343127705,189.0,1.0,1.0,0.8967546289532243
nocell,PlaqueTotal,SEC23A,-0.06912577345591,0.09097952791161967,-0.7597948136536927,0.44737724351178954,189.0,1.0,1.0,0.8967546289532243
nocell,PlaqueTotal,SEC23B,0.0707204876088783,0.09257975129078527,0.7638872066824974,0.4449344619270871,189.0,1.0,1.0,0.8967546289532243
nocell,PlaqueTotal,SEC24A,-0.07132820791820732,0.09339451992167867,-0.7637301201186502,0.4450280875247381,189.0,1.0,1.0,0.8967546289532243
nocell,PlaqueTotal,SEC24B,-0.07688470250026677,0.09071143728772717,-0.8475745153987204,0.396674972069867,189.0,1.0,1.0,0.8967546289532243
nocell,PlaqueTotal,SEC24C,0.021771679486537344,0.08478714824612221,0.2567804194019827,0.7973482864264771,189.0,1.0,1.0,0.9966563974839948
nocell,PlaqueTotal,SEC24D,-0.046519295214325636,0.09423840289480906,-0.49363416383712994,0.6215645685827915,189.0,1.0,1.0,0.9896810806948595
nocell,PlaqueTotal,SEC31A,-0.046286307379135846,0.09152530856331423,-0.5057214021531158,0.613052241586939,189.0,1.0,1.0,0.9896810806948595
nocell,PlaqueTotal,SIGMAR1,-0.031803050144297254,0.10190081156587283,-0.31209810457435333,0.7549659669746451,154.0,1.0,1.0,0.9966563974839948
nocell,PlaqueTotal,SNX4,0.05706507513735549,0.08977059003756878,0.6356767301348235,0.5249871463845868,189.0,1.0,1.0,0.8967546289532243
nocell,PlaqueTotal,SNX6,0.07375284643625676,0.0848425711547423,0.8692905628913667,0.38468822332350394,189.0,1.0,1.0,0.8967546289532243
nocell,PlaqueTotal,SORL1,0.0725533380823636,0.09229182846855827,0.7861295987551149,0.43179156541176356,189.0,1.0,1.0,0.8967546289532243
nocell,PlaqueTotal,SORT1,0.01242643700164785,0.09191436786326511,0.13519580551469204,0.8924570633620931,189.0,1.0,1.0,0.9966563974839948
nocell,PlaqueTotal,SREBF2,0.023267541660844333,0.14958227879468508,0.15555012163426854,0.8763876434052451,68.0,1.0,1.0,0.9966563974839948
