version,variable,from_bucket,to_bucket,protein,beta,se,z,p,n,strata,strata_same_sign,q
cell,amyCerad,1,2,ABCA7,0.28007642569585,0.15985770153857343,1.7520358606448998,0.0797676418243632,549.0,2.0,2.0,0.49087779584223507
cell,amyCerad,2,3,ABCA7,0.11389676542467825,0.10357769932098485,1.0996263304875584,0.2714949647874194,549.0,2.0,2.0,0.7642452316114179
cell,amyCerad,0,1,ADAM10,0.014974128529098947,0.061432995019579696,0.24374733031209772,0.807426514368715,579.0,2.0,1.0,0.9685437619164945
cell,amyCerad,1,2,ADAM10,-0.005959795868554105,0.061607401432795306,-0.09673830952041328,0.922934215892167,579.0,2.0,1.0,0.9588926918360177
cell,amyCerad,2,3,ADAM10,0.050678058979820396,0.039642109191982494,1.2783895714123579,0.20111209927538098,579.0,2.0,2.0,0.7642452316114179
cell,amyCerad,0,1,ADAM17,0.14114765376366015,0.13508901267332954,1.0448492513967922,0.2960926477910766,579.0,2.0,1.0,0.6655835342894976
cell,amyCerad,1,2,ADAM17,-0.0484086456428832,0.13524647699539735,-0.3579290693430086,0.7203963957709745,579.0,2.0,2.0,0.9072748133277103
cell,amyCerad,2,3,ADAM17,0.12684927388796124,0.08651345174287746,1.4662375773072143,0.14258357467013189,579.0,2.0,2.0,0.7604457315740366
cell,amyCerad,0,1,AP1G1,-0.12681156182641024,0.10059177678545057,-1.2606553525432116,0.20743304644006422,579.0,2.0,1.0,0.6566610266621633
cell,amyCerad,1,2,AP1G1,0.1007631837815049,0.10042295185360967,1.0033879897136582,0.3156736966609923,579.0,2.0,1.0,0.6825377225102537
cell,amyCerad,2,3,AP1G1,-0.05636388485384925,0.06360733839303814,-0.8861223606868969,0.37555159483142575,579.0,2.0,1.0,0.7703622458080528
cell,amyCerad,0,1,AP2A1,-0.11127693384376057,0.060116514083952806,-1.8510210636691635,0.06416652287485597,579.0,2.0,1.0,0.4392591758337417
cell,amyCerad,1,2,AP2A1,0.044665477161667355,0.06017210333505614,0.7422954273836285,0.45790836167205407,579.0,2.0,1.0,0.8375121532524048
cell,amyCerad,2,3,AP2A1,-0.016238701331834946,0.03845795657640058,-0.4222455579400102,0.6728457914178763,579.0,2.0,2.0,0.9145382758561842
cell,amyCerad,0,1,AP2B1,-0.014060877647214864,0.08544988332009003,-0.16455116263346642,0.8692972736470652,579.0,2.0,1.0,0.9685437619164945
cell,amyCerad,1,2,AP2B1,-0.045013686232057065,0.08495796225009142,-0.5298348152413299,0.5962264642505173,579.0,2.0,2.0,0.8375121532524048
cell,amyCerad,2,3,AP2B1,-0.060357237318237444,0.053076190798999626,-1.1371810299426208,0.2554626155194496,579.0,2.0,2.0,0.7642452316114179
cell,amyCerad,0,1,AP3B2,-0.0013292653260574597,0.05025690928241806,-0.026449404570179004,0.9788988887672944,579.0,2.0,1.0,0.9934772023976615
cell,amyCerad,1,2,AP3B2,0.0383980743699686,0.050426503630086696,0.7614661260603165,0.44637870401172974,579.0,2.0,1.0,0.8375121532524048
cell,amyCerad,2,3,AP3B2,-0.012144297690217099,0.032509585367860874,-0.373560522313613,0.7087313095018717,579.0,2.0,1.0,0.9145382758561842
cell,amyCerad,0,1,AP4B1,-0.0744440215393256,0.15372674841853695,-0.4842619928227719,0.628199945798875,579.0,2.0,1.0,0.909778556096615
cell,amyCerad,1,2,AP4B1,0.07775218657351966,0.1538774688370354,0.505286362981857,0.6133577195462553,579.0,2.0,1.0,0.8460106476500072
cell,amyCerad,2,3,AP4B1,-0.07188575922538545,0.09836731710851376,-0.730789060212802,0.46490800667738286,579.0,2.0,2.0,0.8085356637867528
cell,amyCerad,0,1,AP4E1,-0.2538389083981824,0.17808177912488862,-1.4254064039879417,0.154039757966673,579.0,2.0,2.0,0.6485884545965179
cell,amyCerad,1,2,AP4E1,0.35800297135687337,0.17825244513539817,2.0084042666844715,0.04460034987706737,579.0,2.0,2.0,0.39500244422136527
cell,amyCerad,2,3,AP4E1,0.0694751942084427,0.1139403890563611,0.6097503684499137,0.5420271834233539,579.0,2.0,1.0,0.8672434934773662
cell,amyCerad,0,1,AP4M1,-0.0031361600656889827,0.21711626100799714,-0.014444611615587223,0.9884752681729346,531.0,2.0,1.0,0.9934772023976615
cell,amyCerad,1,2,AP4M1,0.04615543423295055,0.2153147328545651,0.21436263845505807,0.8302642746464992,531.0,2.0,1.0,0.9174735536158032
cell,amyCerad,2,3,AP4M1,0.01486393715935004,0.13638984080270372,0.10898126335414995,0.9132173514861289,531.0,2.0,1.0,0.9225957589317254
cell,amyCerad,0,1,AP4S1,-0.2800589917032539,0.1872144767865967,-1.4959259375143805,0.13467295633573423,579.0,2.0,2.0,0.6485884545965179
cell,amyCerad,1,2,AP4S1,0.06630900984240097,0.1869219835029213,0.35474163391468966,0.7227831574206696,579.0,2.0,1.0,0.9072748133277103
cell,amyCerad,2,3,AP4S1,-0.020898702409772554,0.11844245963298249,-0.17644603526920447,0.8599435410338355,579.0,2.0,1.0,0.9145382758561842
cell,amyCerad,0,1,APBA1,0.19997031315608266,0.10872803762222046,1.8391789048091425,0.06588887637506126,579.0,2.0,1.0,0.4392591758337417
cell,amyCerad,1,2,APBA1,-0.006533565442336578,0.10899905331791239,-0.059941487962105834,0.9522022366662726,579.0,2.0,1.0,0.9642554295354658
cell,amyCerad,2,3,APBA1,0.09125605563958114,0.07005071301116715,1.3027141583131856,0.1926723665417439,579.0,2.0,2.0,0.7642452316114179
cell,amyCerad,0,1,APBA2,-0.11443621012593531,0.13226564775074728,-0.8651997859760889,0.3869291428512107,579.0,2.0,2.0,0.7370078911451633
cell,amyCerad,1,2,APBA2,0.08806441104490274,0.13258584341874396,0.664206741641113,0.5065579992003713,579.0,2.0,2.0,0.8375121532524048
cell,amyCerad,2,3,APBA2,0.01731891306211438,0.08518763367585683,0.20330313585201468,0.8388981046553824,579.0,2.0,1.0,0.9145382758561842
cell,amyCerad,0,1,APOE,0.31849782709046753,0.14828451691881722,2.147883229540672,0.031723032961754265,579.0,2.0,2.0,0.36254894813433447
cell,amyCerad,1,2,APOE,-0.19837404645136245,0.14875089886825277,-1.3335989762795344,0.1823353186434694,579.0,2.0,2.0,0.6342098039772849
cell,amyCerad,2,3,APOE,0.15159402883821907,0.0958201463709913,1.5820684332007326,0.11363394894959564,579.0,2.0,1.0,0.6992858396898194
cell,amyCerad,0,1,APP,0.3831315499457389,0.12069361540274036,3.1744143935640183,0.0015013917154396272,579.0,2.0,2.0,0.08359731587830412
cell,amyCerad,1,2,APP,0.22674318710894095,0.12020328837342911,1.8863309829306005,0.059250366633204786,579.0,2.0,1.0,0.39500244422136527
cell,amyCerad,2,3,APP,0.17436800856419057,0.07552185609333877,2.3088416729150056,0.020952368599684208,579.0,2.0,2.0,0.3352378975949473
cell,amyCerad,0,1,ARF6,0.007088125774000671,0.11847011714900516,0.059830495187960506,0.9522906374276306,579.0,2.0,1.0,0.9934772023976615
cell,amyCerad,1,2,ARF6,-0.1639648914684694,0.11780735859372363,-1.3918051760580334,0.16398140214943202,579.0,2.0,2.0,0.6342098039772849
cell,amyCerad,2,3,ARF6,0.014695658282265859,0.07363812759109356,0.19956588744175618,0.841820108938774,579.0,2.0,1.0,0.9145382758561842
cell,amyCerad,0,1,BACE1,-0.06316131827026583,0.15326152641330595,-0.4121146366501427,0.6802554010683296,579.0,2.0,2.0,0.909778556096615
cell,amyCerad,1,2,BACE1,0.1568433088534142,0.15285499780067607,1.0260921207034324,0.30484816393818903,579.0,2.0,2.0,0.6811643964425765
cell,amyCerad,2,3,BACE1,0.17755960032695223,0.09649583300789011,1.8400753150908997,0.06575718080293608,579.0,2.0,2.0,0.5452754128406427
cell,amyCerad,0,1,BIN1,0.011486788712573269,0.07534011169123273,0.15246577758803587,0.8788195803684249,579.0,2.0,1.0,0.9685437619164945
cell,amyCerad,1,2,BIN1,-0.052801318259203305,0.07527941448010741,-0.7014044758963428,0.4830506295032294,579.0,2.0,1.0,0.8375121532524048
cell,amyCerad,2,3,BIN1,0.010435207794557822,0.04782495880374624,0.2181958553770967,0.8272765142199797,579.0,2.0,1.0,0.9145382758561842
cell,amyCerad,0,1,CLU,0.2425060801631556,0.12345361743199709,1.964349730754039,0.049489548193278034,579.0,2.0,2.0,0.40245667460932494
cell,amyCerad,1,2,CLU,-0.13333888723870466,0.12376127270366459,-1.0773878154757897,0.281307045263516,579.0,2.0,2.0,0.6811643964425765
cell,amyCerad,2,3,CLU,0.08621976506866243,0.0795378385673184,1.0840094051045737,0.278360628789757,579.0,2.0,1.0,0.7642452316114179
cell,amyCerad,0,1,COPA,-0.21848662988027276,0.16019455376133357,-1.3638830081938107,0.17260438946807688,579.0,2.0,2.0,0.6566610266621633
cell,amyCerad,1,2,COPA,0.1926130396669705,0.1603198084007962,1.201430076472159,0.22958441510333016,579.0,2.0,1.0,0.6811643964425765
cell,amyCerad,2,3,COPA,-0.07081140878435842,0.1024144448350617,-0.6914201302208891,0.48930155726263813,579.0,2.0,1.0,0.8328537144895968
cell,amyCerad,0,1,COPB1,-0.11269328232242444,0.14841119212015733,-0.7593314271822923,0.44765432232611757,579.0,2.0,2.0,0.8084298354911744
cell,amyCerad,1,2,COPB1,0.06981534694809356,0.14906605740130932,0.4683517372445133,0.6395330756817421,579.0,2.0,1.0,0.8527107675756561
cell,amyCerad,2,3,COPB1,-0.10455154702832349,0.09646010357267763,-1.0838838354506781,0.27841630757089997,579.0,2.0,1.0,0.7642452316114179
cell,amyCerad,0,1,COPB2,-0.08140978961074846,0.13202940198995766,-0.6166034866759497,0.53749629419374,579.0,2.0,2.0,0.886287394713932
cell,amyCerad,1,2,COPB2,0.09296077830328012,0.1324201690856028,0.7020137411483425,0.4826705940564905,579.0,2.0,1.0,0.8375121532524048
cell,amyCerad,2,3,COPB2,-0.0714646688968508,0.08524413157168559,-0.8383529467568448,0.4018325075936722,579.0,2.0,1.0,0.7934038531185225
cell,amyCerad,0,1,COPE,-0.3190903066599074,0.16302212150995832,-1.957343602846044,0.05030708432616562,579.0,2.0,2.0,0.40245667460932494
cell,amyCerad,1,2,COPE,0.4241536710564273,0.1635639218270923,2.5931982207226065,0.009508794848653294,579.0,2.0,1.0,0.1482990502570015
cell,amyCerad,2,3,COPE,-0.13525760964564407,0.10542919984716208,-1.2829236097942833,0.19951884034313483,579.0,2.0,1.0,0.7642452316114179
cell,amyCerad,0,1,COPG1,-0.19681185258730646,0.17219412522882513,-1.1429649665792452,0.2530531369222737,579.0,2.0,2.0,0.6566610266621633
cell,amyCerad,1,2,COPG1,0.26054553580516737,0.17200623487833805,1.5147447183496237,0.1298370650340914,579.0,2.0,1.0,0.6342098039772849
cell,amyCerad,2,3,COPG1,-0.024060353634316134,0.10916788657800724,-0.22039772307145944,0.8255614185447457,579.0,2.0,1.0,0.9145382758561842
cell,amyCerad,0,1,COPG2,-0.21365388510637473,0.1877316642279262,-1.1380812394385222,0.2550865610992685,579.0,2.0,2.0,0.6566610266621633
cell,amyCerad,1,2,COPG2,-0.08427844120003115,0.18629590393321638,-0.4523901997879857,0.6509879058145248,579.0,2.0,2.0,0.853754630576426
cell,amyCerad,2,3,COPG2,-0.0302106042792653,0.11566176932461483,-0.2611978396636542,0.7939399440083894,579.0,2.0,1.0,0.9145382758561842
cell,amyCerad,0,1,COPZ1,0.1867574453808527,0.16673047762222729,1.1201158183208826,0.26266441066486534,579.0,2.0,2.0,0.6566610266621633
cell,amyCerad,1,2,COPZ1,-0.1835478683372678,0.1670837435821318,-1.0985381605783981,0.2719695638401771,579.0,2.0,2.0,0.6811643964425765
cell,amyCerad,2,3,COPZ1,0.14501135855329464,0.10723816101045311,1.3522365283675422,0.17629966169308742,579.0,2.0,2.0,0.7642452316114179
cell,amyCerad,0,1,ECE1,-0.22572656149038356,0.14088585348798457,-1.6021946554742958,0.10911257155774663,579.0,2.0,2.0,0.6485884545965179
cell,amyCerad,1,2,ECE1,0.30643703516041193,0.14098179198073693,2.1735929927907427,0.02973571513253552,579.0,2.0,1.0,0.33983674437183453
cell,amyCerad,2,3,ECE1,-0.06661167139299269,0.09002929592152965,-0.7398888407508154,0.45936744615361114,579.0,2.0,1.0,0.8085356637867528
cell,amyCerad,0,1,EIF2S1,-0.025257190178891987,0.1639558344255395,-0.1540487428665586,0.8775713029967711,579.0,2.0,1.0,0.9685437619164945
cell,amyCerad,1,2,EIF2S1,-0.09085915151234278,0.16423866335810486,-0.5532141437015601,0.5801167831277703,579.0,2.0,1.0,0.8375121532524048
cell,amyCerad,2,3,EIF2S1,0.10560082417912403,0.10526575552481053,1.0031830736657235,0.3157725382137998,579.0,2.0,2.0,0.7642452316114179
cell,amyCerad,0,1,GGA1,0.028591555142074933,0.12386254511586445,0.23083293755452547,0.8174445916851445,579.0,2.0,2.0,0.9685437619164945
cell,amyCerad,1,2,GGA1,-0.20107984837137363,0.12325509949173609,-1.6314119999948196,0.10280341451698238,579.0,2.0,2.0,0.587448082954185
cell,amyCerad,2,3,GGA1,-0.09060096545075084,0.07722090387810536,-1.1732699424726518,0.24068757178664935,579.0,2.0,1.0,0.7642452316114179
cell,amyCerad,0,1,GGA2,0.08145371994062572,0.12716071410899935,0.6405572704695996,0.5218103688025328,579.0,2.0,1.0,0.886287394713932
cell,amyCerad,1,2,GGA2,-0.02959668248182779,0.127568459960409,-0.23200626934755778,0.8165331444141843,579.0,2.0,1.0,0.9174735536158032
cell,amyCerad,2,3,GGA2,-0.02744778396502574,0.08219313301129386,-0.3339425443394917,0.7384229150441965,579.0,2.0,1.0,0.9145382758561842
cell,amyCerad,0,1,GGA3,0.030340495420165894,0.10858902396143982,0.27940665007671367,0.7799327682069525,579.0,2.0,1.0,0.9685437619164945
cell,amyCerad,1,2,GGA3,-0.09308468062240999,0.10818558567824182,-0.8604166630779824,0.3895594037615585,579.0,2.0,1.0,0.8049472397807941
cell,amyCerad,2,3,GGA3,-0.017728630576617218,0.06805093370031838,-0.26052001952964055,0.7944626749619796,579.0,2.0,2.0,0.9145382758561842
cell,amyCerad,0,1,GORASP1,0.2027637982111559,0.1710660362248829,1.1852954723555014,0.23590064302023894,474.0,2.0,2.0,0.6566610266621633
cell,amyCerad,1,2,GORASP1,-0.17537258603175512,0.17150632143840933,-1.0225429859431405,0.30652397839915946,474.0,2.0,2.0,0.6811643964425765
cell,amyCerad,2,3,GORASP1,-0.06534935494318454,0.11627512033355095,-0.5620235417148661,0.5740999796168769,474.0,2.0,1.0,0.881696992453826
cell,amyCerad,0,1,HSPA5,0.18613227572049376,0.1294887890536612,1.437439311007527,0.15059320557204883,579.0,2.0,2.0,0.6485884545965179
cell,amyCerad,1,2,HSPA5,-0.07111369758227166,0.13028418617778642,-0.5458352212081179,0.5851792100631026,579.0,2.0,2.0,0.8375121532524048
cell,amyCerad,2,3,HSPA5,0.09663501924885493,0.08483707628478174,1.1390658834643212,0.2546756758557601,579.0,2.0,2.0,0.7642452316114179
cell,amyCerad,0,1,HSPA9,0.0218678618448181,0.12100454317934999,0.18071934549107044,0.8565878733016838,579.0,2.0,1.0,0.9685437619164945
cell,amyCerad,1,2,HSPA9,0.23373590742253014,0.12152500493627083,1.9233564939586223,0.05443529416433225,579.0,2.0,1.0,0.39500244422136527
cell,amyCerad,2,3,HSPA9,0.08128576343462875,0.07860688314704223,1.0340794620055778,0.30109901677052464,579.0,2.0,2.0,0.7642452316114179
cell,amyCerad,0,1,IDE,-0.12807946659857466,0.188484921285793,-0.6795210233521668,0.49680779151020205,579.0,2.0,1.0,0.8640135504525253
cell,amyCerad,1,2,IDE,0.10024280844165397,0.18737733498315448,0.5349783016748848,0.5926648615876722,579.0,2.0,1.0,0.8375121532524048
cell,amyCerad,2,3,IDE,-0.03568396824331173,0.11701471516842232,-0.3049528274452565,0.7604020802715694,579.0,2.0,1.0,0.9145382758561842
cell,amyCerad,0,1,ITPR1,0.06884369875777598,0.1549396732893145,0.4443258288613148,0.6568070298203346,579.0,2.0,2.0,0.909778556096615
cell,amyCerad,1,2,ITPR1,-0.1821806916380434,0.15122713764848703,-1.2046825356273352,0.22832588056392467,579.0,2.0,1.0,0.6811643964425765
cell,amyCerad,2,3,ITPR1,-0.2246048332674705,0.08927788938689524,-2.5157946139846734,0.011876436997824846,579.0,2.0,2.0,0.3167049866086626
cell,amyCerad,0,1,ITPR2,0.017829314429467634,0.0934488701653104,0.19079218826217698,0.8486884091278442,579.0,2.0,1.0,0.9685437619164945
cell,amyCerad,1,2,ITPR2,0.02306564240937945,0.09356413020150718,0.2465222768565629,0.8052779620105321,579.0,2.0,1.0,0.9174735536158032
cell,amyCerad,2,3,ITPR2,0.03525854557650924,0.05986463257325952,0.5889712182457897,0.5558805811986636,579.0,2.0,1.0,0.8719695391351585
cell,amyCerad,0,1,LRP1,0.014293028445964901,0.09779122081998164,0.14615860530339564,0.8837961827488012,579.0,2.0,1.0,0.9685437619164945
cell,amyCerad,1,2,LRP1,0.3190660961581384,0.097856019786794,3.260566870115,0.0011118974539198045,579.0,2.0,2.0,0.0697495742264156
cell,amyCerad,2,3,LRP1,0.07918278635357397,0.06248568670685332,1.2672147899254718,0.20507849880778695,579.0,2.0,2.0,0.7642452316114179
cell,amyCerad,0,1,MAP2K3,-0.07658251282121725,0.17286265899001607,-0.4430251927667061,0.6577475125998247,571.0,2.0,1.0,0.909778556096615
cell,amyCerad,1,2,MAP2K3,0.2601520341568667,0.1728466635644242,1.5051030132259489,0.1322975944527004,571.0,2.0,2.0,0.6342098039772849
cell,amyCerad,2,3,MAP2K3,0.056291605419433996,0.11121395847494746,0.5061559375401109,0.6127471844610415,571.0,2.0,2.0,0.8912686319433332
cell,amyCerad,0,1,MAPK14,0.06040122265236564,0.11989758194142587,0.5037734846218478,0.6144205625420317,577.0,2.0,2.0,0.909778556096615
cell,amyCerad,1,2,MAPK14,0.1700733885426223,0.11994918745966628,1.4178786213104664,0.15622620501636847,577.0,2.0,2.0,0.6342098039772849
cell,amyCerad,2,3,MAPK14,-0.030241870354383013,0.07663736212512243,-0.3946100115633997,0.693130723788701,577.0,2.0,1.0,0.9145382758561842
cell,amyCerad,0,1,MAPKAPK2,-0.04874068184204479,0.11372355853515616,-0.4285891372892385,0.6682222521387517,575.0,2.0,2.0,0.909778556096615
cell,amyCerad,1,2,MAPKAPK2,-0.02539239372724075,0.11390850894166692,-0.2229192003579321,0.823598392637111,575.0,2.0,1.0,0.9174735536158032
cell,amyCerad,2,3,MAPKAPK2,-0.03070811242312057,0.07334489780264254,-0.4186809627269559,0.6754493105379219,575.0,2.0,2.0,0.9145382758561842
cell,amyCerad,0,1,MFN2,-0.09104443920518646,0.0887056532759243,-1.026365691958631,0.3047192431871891,579.0,2.0,1.0,0.6655835342894976
cell,amyCerad,1,2,MFN2,0.05579032494762463,0.08876007871290492,0.6285519994645207,0.529642393601244,579.0,2.0,1.0,0.8375121532524048
cell,amyCerad,2,3,MFN2,0.0055060970569988515,0.05666778520839923,0.09716450072558588,0.9225957589317254,579.0,2.0,1.0,0.9225957589317254
cell,amyCerad,0,1,MIA3,-0.12910745507360655,0.13309210266158955,-0.9700609765095177,0.33201609896127504,579.0,2.0,2.0,0.6810586645359488
cell,amyCerad,1,2,MIA3,0.15845386529979,0.13335583982769378,1.1882034225462106,0.23475327562463633,579.0,2.0,1.0,0.6811643964425765
cell,amyCerad,2,3,MIA3,-0.01413005886700696,0.0855493589977455,-0.16516849491974958,0.868811362063375,579.0,2.0,1.0,0.9145382758561842
cell,amyCerad,0,1,NCSTN,-0.43480929454247974,0.18961418781974135,-2.293126371724017,0.021840730511529835,579.0,2.0,2.0,0.29120974015373113
cell,amyCerad,1,2,NCSTN,0.47748320108716547,0.18807224502959538,2.5388286347729188,0.01112242876927511,579.0,2.0,1.0,0.1482990502570015
cell,amyCerad,2,3,NCSTN,-0.17664454990410652,0.11657998681562509,-1.5152219066851966,0.12971621713923903,579.0,2.0,1.0,0.7412355265099373
cell,amyCerad,0,1,OSBP,0.19982603065229532,0.13971760280998885,1.430213707030544,0.15265569258241152,579.0,2.0,2.0,0.6485884545965179
cell,amyCerad,1,2,OSBP,-0.26992585111629325,0.14039367991717405,-1.9226353442372714,0.05452586197207838,579.0,2.0,2.0,0.39500244422136527
cell,amyCerad,2,3,OSBP,-0.07497343225939289,0.0909880781120452,-0.8239918219513171,0.4099442047555315,579.0,2.0,1.0,0.7934038531185225
cell,amyCerad,0,1,PICALM,0.13004895923697682,0.12452142424595514,1.0443902326406391,0.29630488074650707,579.0,2.0,2.0,0.6655835342894976
cell,amyCerad,1,2,PICALM,-0.07248447174183699,0.12490041353688432,-0.5803381245045407,0.5616866225556376,579.0,2.0,2.0,0.8375121532524048
cell,amyCerad,2,3,PICALM,-0.16627213267064897,0.08042737435003182,-2.067357463977477,0.03870048321435346,579.0,2.0,2.0,0.4189325356602518
cell,amyCerad,0,1,PLCG2,-0.13692510660522497,0.1443859487408406,-0.94832708999262,0.34296296391996484,576.0,2.0,1.0,0.6859259278399297
cell,amyCerad,1,2,PLCG2,0.08811270343051511,0.14468904610658623,0.6089797797519949,0.542537841632882,576.0,2.0,1.0,0.8375121532524048
cell,amyCerad,2,3,PLCG2,0.08713023074140513,0.09320935042196148,0.9347799372805841,0.3499017209997899,576.0,2.0,2.0,0.7642452316114179
cell,amyCerad,0,1,PLG,0.12566456343262877,0.1681056665929549,0.7475331794549704,0.4547417824637856,579.0,2.0,1.0,0.8084298354911744
cell,amyCerad,1,2,PLG,-0.23019650983296983,0.168310444271089,-1.3676899899462218,0.1714091345614318,579.0,2.0,2.0,0.6342098039772849
cell,amyCerad,2,3,PLG,0.03323698852398061,0.1076833992432389,0.3086547114741779,0.7575841977030443,579.0,2.0,1.0,0.9145382758561842
cell,amyCerad,0,1,PREB,-0.1393842360025231,0.14191649545143903,-0.9821566940413743,0.32602265860419954,579.0,2.0,2.0,0.6810586645359488
cell,amyCerad,1,2,PREB,0.36325626482622125,0.14266912599868659,2.5461448809153384,0.010891997178842013,579.0,2.0,2.0,0.1482990502570015
cell,amyCerad,2,3,PREB,-0.15129137391023445,0.09261839024666699,-1.6334917234828414,0.10236562001253209,579.0,2.0,1.0,0.6824374667502139
cell,amyCerad,0,1,PSEN1,-0.5912960851478207,0.19215733968028909,-3.077145458672657,0.002089932896957603,579.0,2.0,2.0,0.08359731587830412
cell,amyCerad,1,2,PSEN1,0.5746112836435968,0.19092384380054309,3.0096360528121857,0.002615609033490585,579.0,2.0,2.0,0.0697495742264156
