version,variable,cohort,protein,from_bucket,to_bucket,beta,se,n,p
nocell,apoe_genotype,Diverse,ABCA7,33,23,-0.04749180217386145,0.15365260956933802,368,0.7572564466741911
nocell,apoe_genotype,Diverse,ABCA7,33,24,-0.4493411363374671,0.31329031431582166,368,0.15149683297809927
nocell,apoe_genotype,Diverse,ABCA7,33,34,-0.08133327925514418,0.11462089230821976,368,0.4779614516813723
nocell,apoe_genotype,Diverse,ABCA7,33,44,-0.17163782534054228,0.2581576649733329,368,0.5061422219609957
nocell,apoe_genotype,Diverse,ADAM10,33,23,0.04242353161121559,0.12776495415682412,397,0.739856358818104
nocell,apoe_genotype,Diverse,ADAM10,33,24,-0.18318563482278452,0.2553975980244344,397,0.4732157278661011
nocell,apoe_genotype,Diverse,ADAM10,33,34,-0.0691573873574432,0.09329391886377167,397,0.45852062405985017
nocell,apoe_genotype,Diverse,ADAM10,33,44,0.011535642614036225,0.21340182853811532,397,0.9568905726239509
nocell,apoe_genotype,Diverse,ADAM17,33,23,0.05521590497534243,0.14406041833154834,397,0.7015099650023562
nocell,apoe_genotype,Diverse,ADAM17,33,24,0.0842530725252168,0.28797165118622237,397,0.7698476444639247
nocell,apoe_genotype,Diverse,ADAM17,33,34,0.1304780791841922,0.10519286034265465,397,0.2148385332903976
nocell,apoe_genotype,Diverse,ADAM17,33,44,0.5447779035710497,0.240619635445439,397,0.023570268391479656
nocell,apoe_genotype,Diverse,AP1G1,33,23,-0.1727712306884697,0.11284817699467523,397,0.12576792155659886
nocell,apoe_genotype,Diverse,AP1G1,33,24,-0.2070082995078233,0.22557949115294937,397,0.35878987561852715
nocell,apoe_genotype,Diverse,AP1G1,33,34,-0.18516398108489832,0.08240169409479223,397,0.02463430822049636
nocell,apoe_genotype,Diverse,AP1G1,33,44,-0.5772475276914941,0.1884867996610189,397,0.0021947039303996173
nocell,apoe_genotype,Diverse,AP2A1,33,23,-0.14113408206020817,0.11556136119622723,397,0.2219757560321558
nocell,apoe_genotype,Diverse,AP2A1,33,24,-0.27287772852767866,0.231003049848268,397,0.23749418162124536
nocell,apoe_genotype,Diverse,AP2A1,33,34,-0.18486147186128152,0.08438286012292985,397,0.028470128025167962
nocell,apoe_genotype,Diverse,AP2A1,33,44,-0.7086521453504829,0.19301854683373135,397,0.00024120662039671883
nocell,apoe_genotype,Diverse,AP2B1,33,23,-0.14991602325197173,0.11404105800456628,397,0.18865130407340103
nocell,apoe_genotype,Diverse,AP2B1,33,24,-0.14046813521343057,0.22796401785407577,397,0.5377720599537361
nocell,apoe_genotype,Diverse,AP2B1,33,34,-0.16631245893665092,0.0832727353352118,397,0.045803262962427406
nocell,apoe_genotype,Diverse,AP2B1,33,44,-0.6042414409385529,0.19047923170483808,397,0.0015127996579337338
nocell,apoe_genotype,Diverse,AP3B2,33,23,-0.1230397087563183,0.11382133569319412,397,0.27970162802357323
nocell,apoe_genotype,Diverse,AP3B2,33,24,-0.12918030295459443,0.22752480077043055,397,0.5701954903630776
nocell,apoe_genotype,Diverse,AP3B2,33,34,-0.07091994368051392,0.08311229419057245,397,0.3934914722209579
nocell,apoe_genotype,Diverse,AP3B2,33,44,-0.5359459464443664,0.19011223636306473,397,0.004815808534926995
nocell,apoe_genotype,Diverse,AP4B1,33,23,-0.23782793645420444,0.14416373000349816,397,0.09900284668494085
nocell,apoe_genotype,Diverse,AP4B1,33,24,0.2465237662207984,0.288178167543059,397,0.39229870752213636
nocell,apoe_genotype,Diverse,AP4B1,33,34,-0.03751999664594931,0.10526829848454712,397,0.7215241353084596
nocell,apoe_genotype,Diverse,AP4B1,33,44,-0.00308951309588318,0.24079219371737606,397,0.9897629274113553
nocell,apoe_genotype,Diverse,AP4E1,33,23,-0.07751958652489027,0.15546298620723947,397,0.6180351820565501
nocell,apoe_genotype,Diverse,AP4E1,33,24,-0.4981470960333515,0.3107649787147366,397,0.1089411652767977
nocell,apoe_genotype,Diverse,AP4E1,33,34,0.07368344635886206,0.11351901088412189,397,0.5162836691591594
nocell,apoe_genotype,Diverse,AP4E1,33,44,-0.14687305587658178,0.2596649898680273,397,0.5716486089204611
nocell,apoe_genotype,Diverse,AP4M1,33,23,0.08055900263714788,0.20049279162062247,360,0.6878275549605978
nocell,apoe_genotype,Diverse,AP4M1,33,24,0.6161944680173757,0.3847252268217875,360,0.1092334252532048
nocell,apoe_genotype,Diverse,AP4M1,33,34,0.1537254238487093,0.15039505758992056,360,0.3067126937727779
nocell,apoe_genotype,Diverse,AP4M1,33,44,-0.09652576650763622,0.32242976127535344,360,0.7646578233000163
nocell,apoe_genotype,Diverse,AP4S1,33,23,0.04259613298142889,0.1683515176596545,397,0.8002535293897134
nocell,apoe_genotype,Diverse,AP4S1,33,24,-0.5693157129057682,0.33652869456884155,397,0.09069745179915521
nocell,apoe_genotype,Diverse,AP4S1,33,34,-0.12496096887446978,0.12293021144009651,397,0.30938202072108334
nocell,apoe_genotype,Diverse,AP4S1,33,44,0.16120237611283567,0.2811923030288834,397,0.5664540351695407
nocell,apoe_genotype,Diverse,APBA1,33,23,-0.35533592195550623,0.13459824211217958,397,0.008291227453442912
nocell,apoe_genotype,Diverse,APBA1,33,24,-0.5086994898635435,0.2690570975477931,397,0.05866776056162801
nocell,apoe_genotype,Diverse,APBA1,33,34,-0.0026762189799026336,0.09828358301922716,397,0.978276636869841
nocell,apoe_genotype,Diverse,APBA1,33,44,-0.3994979851305078,0.22481525684655765,397,0.07556730766787687
nocell,apoe_genotype,Diverse,APBA2,33,23,-0.07202223530571886,0.13840669153606028,397,0.6028080051225797
nocell,apoe_genotype,Diverse,APBA2,33,24,-0.48247399454534873,0.2766700524576565,397,0.0811834061295877
nocell,apoe_genotype,Diverse,APBA2,33,34,-0.08506729295952715,0.10106451127841305,397,0.399948730693346
nocell,apoe_genotype,Diverse,APBA2,33,44,-0.6550135728247484,0.23117639144966246,397,0.0046056721883860115
nocell,apoe_genotype,Diverse,APOE,33,23,0.11963886112877017,0.13738194958267094,397,0.38383689385014863
nocell,apoe_genotype,Diverse,APOE,33,24,0.1553460029166156,0.2746216297488027,397,0.5716161875560731
nocell,apoe_genotype,Diverse,APOE,33,34,0.1953236310122584,0.1003162451103803,397,0.051525291956473804
nocell,apoe_genotype,Diverse,APOE,33,44,0.8755740606935848,0.2294647968416091,397,0.00013578486386037897
nocell,apoe_genotype,Diverse,APP,33,23,-0.012263467344693607,0.11188689287064539,397,0.9127219047246178
nocell,apoe_genotype,Diverse,APP,33,24,0.24352943090895657,0.22365791838742488,397,0.27622101158291146
nocell,apoe_genotype,Diverse,APP,33,34,0.2598912938539003,0.0816997648085954,397,0.001467407073845883
nocell,apoe_genotype,Diverse,APP,33,44,0.702841778294549,0.18688119669135925,397,0.00016930207333267695
nocell,apoe_genotype,Diverse,ARF6,33,23,-0.07124596587473414,0.13177486374108968,397,0.5887389820384286
nocell,apoe_genotype,Diverse,ARF6,33,24,-0.24134368323663516,0.26341326462780934,397,0.35955314622337065
nocell,apoe_genotype,Diverse,ARF6,33,34,0.0969368175231934,0.09622195325218731,397,0.3137285044370888
nocell,apoe_genotype,Diverse,ARF6,33,44,-0.35878068700154786,0.2200994557802809,397,0.10308366251776176
nocell,apoe_genotype,Diverse,BACE1,33,23,0.042587170121453494,0.15067274937420985,397,0.7774476029800405
nocell,apoe_genotype,Diverse,BACE1,33,24,0.3844062469227201,0.30118946570181543,397,0.20185168195918346
nocell,apoe_genotype,Diverse,BACE1,33,34,0.20937731239267504,0.11002118184807519,397,0.0570322397780007
nocell,apoe_genotype,Diverse,BACE1,33,44,0.35685240743072105,0.251664006295925,397,0.1561990637176443
nocell,apoe_genotype,Diverse,BIN1,33,23,-0.0486989057026354,0.11401338251791705,397,0.6692822819470099
nocell,apoe_genotype,Diverse,BIN1,33,24,-0.5066354889370079,0.22790869554084037,397,0.026217439489575136
nocell,apoe_genotype,Diverse,BIN1,33,34,-0.197642275352931,0.08325252670583445,397,0.01759610573628972
nocell,apoe_genotype,Diverse,BIN1,33,44,-0.16731975192039028,0.19043300620039044,397,0.3796030643255345
nocell,apoe_genotype,Diverse,CLU,33,23,0.06139890859135165,0.1259077110269645,397,0.6257976983516182
nocell,apoe_genotype,Diverse,CLU,33,24,0.24822950503139316,0.25168503508067663,397,0.3240004315174866
nocell,apoe_genotype,Diverse,CLU,33,34,0.24631649031303307,0.09193776066678484,397,0.007380587136961393
nocell,apoe_genotype,Diverse,CLU,33,44,0.9874010606015005,0.2102997331116542,397,2.6633513259848847e-06
nocell,apoe_genotype,Diverse,COPA,33,23,-0.09352618264593865,0.14260294697979384,397,0.5119204618906564
nocell,apoe_genotype,Diverse,COPA,33,24,0.40522091719661174,0.28505821780471285,397,0.15516058944651584
nocell,apoe_genotype,Diverse,COPA,33,34,0.11350243238447591,0.10412861533952213,397,0.2757036611278447
nocell,apoe_genotype,Diverse,COPA,33,44,0.08380159621861742,0.23818526638422863,397,0.724963006590541
nocell,apoe_genotype,Diverse,COPB1,33,23,-0.13323376132121556,0.13031374279492863,397,0.30658802385852923
nocell,apoe_genotype,Diverse,COPB1,33,24,0.28835976524402107,0.26049253583691817,397,0.26830301045146854
nocell,apoe_genotype,Diverse,COPB1,33,34,0.09636576671761676,0.09515504331666627,397,0.3111921583850029
nocell,apoe_genotype,Diverse,COPB1,33,44,0.15929253467469787,0.2176589909150614,397,0.464263486406836
nocell,apoe_genotype,Diverse,COPB2,33,23,-0.07018773149574573,0.13457863425479027,397,0.6019927668973637
nocell,apoe_genotype,Diverse,COPB2,33,24,0.37124391038877436,0.26901790213843624,397,0.16758755422489147
nocell,apoe_genotype,Diverse,COPB2,33,34,0.29211314034713937,0.09826926536953641,397,0.0029530934211002583
nocell,apoe_genotype,Diverse,COPB2,33,44,0.48130974613808736,0.22478250645230277,397,0.03225596110793952
nocell,apoe_genotype,Diverse,COPE,33,23,0.14913508811848833,0.1450997068693036,397,0.30403869777752224
nocell,apoe_genotype,Diverse,COPE,33,24,0.3513115065420655,0.29004915199971787,397,0.2258135135131858
nocell,apoe_genotype,Diverse,COPE,33,34,0.16871529889572673,0.10595174842082337,397,0.11129965727571299
nocell,apoe_genotype,Diverse,COPE,33,44,0.39248583081199406,0.2423555267608575,397,0.10534766136637877
nocell,apoe_genotype,Diverse,COPG1,33,23,-0.12740546636398942,0.15475019381655086,397,0.41033876636860034
nocell,apoe_genotype,Diverse,COPG1,33,24,0.1562784535001155,0.30934013208387945,397,0.6134187817653682
nocell,apoe_genotype,Diverse,COPG1,33,34,0.08828146755741473,0.11299853016307852,397,0.43464836351633507
nocell,apoe_genotype,Diverse,COPG1,33,44,0.08644941832361354,0.25847443491072425,397,0.7380322982931824
nocell,apoe_genotype,Diverse,COPG2,33,23,0.04546628367427302,0.17733022197299844,397,0.7976471483159252
nocell,apoe_genotype,Diverse,COPG2,33,24,-0.031443463122052394,0.35447680506700663,397,0.9293172597903404
nocell,apoe_genotype,Diverse,COPG2,33,34,-0.24890217661733138,0.12948645776945167,397,0.0545773840870917
nocell,apoe_genotype,Diverse,COPG2,33,44,0.3395911619210952,0.2961891535425132,397,0.2515739505886966
nocell,apoe_genotype,Diverse,COPZ1,33,23,-0.009215893401820816,0.14650411758808496,397,0.9498418712931109
nocell,apoe_genotype,Diverse,COPZ1,33,24,0.3196136046913199,0.29285651906358634,397,0.2751119316225412
nocell,apoe_genotype,Diverse,COPZ1,33,34,0.25584880557516276,0.10697724857079859,397,0.0167742514560099
nocell,apoe_genotype,Diverse,COPZ1,33,44,-0.006745405295114171,0.2447012702973722,397,0.9780083969514273
nocell,apoe_genotype,Diverse,ECE1,33,23,-0.05951197166581712,0.1512107045111063,397,0.6938986573400179
nocell,apoe_genotype,Diverse,ECE1,33,24,0.22240316162567417,0.3022648188823098,397,0.4618590504815273
nocell,apoe_genotype,Diverse,ECE1,33,34,0.13219442244439392,0.11041399647572624,397,0.23120466180349242
nocell,apoe_genotype,Diverse,ECE1,33,44,1.0140648875916556,0.2525625360268891,397,5.9419548768870347e-05
nocell,apoe_genotype,Diverse,EIF2S1,33,23,-0.0825612820055227,0.14568125659829603,397,0.5709006977496625
nocell,apoe_genotype,Diverse,EIF2S1,33,24,0.19048387428575822,0.29121164921890147,397,0.5130422170407571
nocell,apoe_genotype,Diverse,EIF2S1,33,34,0.24015631615387917,0.10637639580233672,397,0.023970042595518104
nocell,apoe_genotype,Diverse,EIF2S1,33,44,0.20910170441458678,0.24332687118290064,397,0.3901502623518768
nocell,apoe_genotype,Diverse,GGA1,33,23,-0.10360411480424367,0.13731324876064072,397,0.45054349987788966
nocell,apoe_genotype,Diverse,GGA1,33,24,-0.154010418675583,0.2744842992496481,397,0.5747361272494136
nocell,apoe_genotype,Diverse,GGA1,33,34,-0.07673146702855349,0.10026607979737519,397,0.4441057720391809
nocell,apoe_genotype,Diverse,GGA1,33,44,-0.3355563410893206,0.2293500479956515,397,0.14344683436813807
nocell,apoe_genotype,Diverse,GGA2,33,23,-0.23146316705671371,0.12875538121626967,397,0.07222503154662727
nocell,apoe_genotype,Diverse,GGA2,33,24,0.2086597478566544,0.2573774264810729,397,0.4175293403865501
nocell,apoe_genotype,Diverse,GGA2,33,34,-0.04044709732666515,0.09401712830985325,397,0.6670429769092997
nocell,apoe_genotype,Diverse,GGA2,33,44,-0.25623344040978524,0.21505610804624928,397,0.23346814302692365
nocell,apoe_genotype,Diverse,GGA3,33,23,-0.1296053853458666,0.13523908557338946,397,0.3378899976572608
nocell,apoe_genotype,Diverse,GGA3,33,24,-0.5576122171947941,0.2703381208282599,397,0.03914614250704668
nocell,apoe_genotype,Diverse,GGA3,33,34,-0.1903123291749916,0.09875152666049446,397,0.05395674483174911
nocell,apoe_genotype,Diverse,GGA3,33,44,-0.49703174193116684,0.2258856377450709,397,0.02778072945288575
nocell,apoe_genotype,Diverse,GORASP1,33,23,0.050161562132183,0.15377341576915649,299,0.7442697258586617
nocell,apoe_genotype,Diverse,GORASP1,33,24,-0.03620685924171888,0.32842692461455647,299,0.9122164441945075
nocell,apoe_genotype,Diverse,GORASP1,33,34,0.026488163237338536,0.11904692620310536,299,0.8239232207159208
nocell,apoe_genotype,Diverse,GORASP1,33,44,-0.11428772313948732,0.26567691426226697,299,0.6670679176261267
nocell,apoe_genotype,Diverse,HSPA5,33,23,0.09431378088434958,0.12537384367022558,397,0.4518944622872041
nocell,apoe_genotype,Diverse,HSPA5,33,24,0.38946121766648206,0.25061785322729135,397,0.12018339465918369
nocell,apoe_genotype,Diverse,HSPA5,33,34,0.25116439193455753,0.09154793093458394,397,0.006078270234793743
nocell,apoe_genotype,Diverse,HSPA5,33,44,0.41340041338890965,0.20940803107272848,397,0.048366019983939565
nocell,apoe_genotype,Diverse,HSPA9,33,23,-0.08919513002868132,0.129592277446681,397,0.49127959626904805
nocell,apoe_genotype,Diverse,HSPA9,33,24,0.014642640942527872,0.25905035227244766,397,0.9549241344365874
nocell,apoe_genotype,Diverse,HSPA9,33,34,0.06833529521016224,0.09462822960545234,397,0.47020538372025
nocell,apoe_genotype,Diverse,HSPA9,33,44,-0.4490218563501165,0.21645394978653762,397,0.03803798352098455
nocell,apoe_genotype,Diverse,IDE,33,23,0.18372663566728004,0.17850803686273595,397,0.30336947927711067
nocell,apoe_genotype,Diverse,IDE,33,24,-0.012732976380994495,0.3568312151299347,397,0.9715347502466767
nocell,apoe_genotype,Diverse,IDE,33,34,0.2865255598525319,0.13034649773490917,397,0.027936010565928662
nocell,apoe_genotype,Diverse,IDE,33,44,0.09096843991568179,0.29815642111450236,397,0.760287651830778
nocell,apoe_genotype,Diverse,ITPR1,33,23,-0.0748269308526025,0.19632879814483273,397,0.7031062735829021
nocell,apoe_genotype,Diverse,ITPR1,33,24,0.23734015759797605,0.39245428294576007,397,0.545339312396932
nocell,apoe_genotype,Diverse,ITPR1,33,34,0.21938240747773172,0.14335921055678263,397,0.12594282040710464
nocell,apoe_genotype,Diverse,ITPR1,33,44,-0.0448532639124707,0.3279218843327865,397,0.8912044310188233
nocell,apoe_genotype,Diverse,ITPR2,33,23,-0.05279576618409029,0.1322822281118308,397,0.6898087781852836
nocell,apoe_genotype,Diverse,ITPR2,33,24,0.38204328337542687,0.2644274679550489,397,0.14851568865478956
nocell,apoe_genotype,Diverse,ITPR2,33,34,0.23627781256622435,0.09659243051452164,397,0.014439821710500973
nocell,apoe_genotype,Diverse,ITPR2,33,44,0.5666896937291934,0.22094689070612408,397,0.010322841341009005
nocell,apoe_genotype,Diverse,LRP1,33,23,-0.16369356197162127,0.11591714978009673,397,0.15790285598307052
nocell,apoe_genotype,Diverse,LRP1,33,24,0.36259452410451437,0.23171425856997466,397,0.11762166118311028
nocell,apoe_genotype,Diverse,LRP1,33,34,0.19090495125510432,0.08464265680579357,397,0.024106822782913696
nocell,apoe_genotype,Diverse,LRP1,33,44,0.1933352364900446,0.1936128094378375,397,0.318004807714928
nocell,apoe_genotype,Diverse,MAP2K3,33,23,0.3081254983078845,0.15800021157170827,390,0.051157198232191926
nocell,apoe_genotype,Diverse,MAP2K3,33,24,0.22435704420259964,0.31350579585316357,390,0.47421414776795356
nocell,apoe_genotype,Diverse,MAP2K3,33,34,0.41112406971082704,0.11587772049671166,390,0.0003882964735946847
nocell,apoe_genotype,Diverse,MAP2K3,33,44,0.24411848244975629,0.27070247210516607,390,0.3671650960335835
nocell,apoe_genotype,Diverse,MAPK14,33,23,-0.13708485974230752,0.13946279485089239,395,0.3256323809993543
nocell,apoe_genotype,Diverse,MAPK14,33,24,0.346885246057311,0.2769524707207303,395,0.21038473505098576
nocell,apoe_genotype,Diverse,MAPK14,33,34,0.13118059561153173,0.10169289026840968,395,0.19706169601723822
nocell,apoe_genotype,Diverse,MAPK14,33,44,0.8741598902083637,0.23140958952636886,395,0.00015838257452634446
nocell,apoe_genotype,Diverse,MAPKAPK2,33,23,0.006004609376642607,0.1393442677414765,393,0.965628275448666
nocell,apoe_genotype,Diverse,MAPKAPK2,33,24,0.7123474715611245,0.27798657104738406,393,0.010391417762576457
nocell,apoe_genotype,Diverse,MAPKAPK2,33,34,0.2210639996869427,0.10198251211577779,393,0.030184126383322647
nocell,apoe_genotype,Diverse,MAPKAPK2,33,44,0.7779509996860228,0.23238510529076536,393,0.0008149100945512486
nocell,apoe_genotype,Diverse,MFN2,33,23,-0.023529567057908762,0.11293054096281296,397,0.8349523140980527
nocell,apoe_genotype,Diverse,MFN2,33,24,0.16880198748435654,0.22574413379509617,397,0.4546061251073825
nocell,apoe_genotype,Diverse,MFN2,33,34,-0.01793088851638817,0.08246183623166733,397,0.8278618057171621
nocell,apoe_genotype,Diverse,MFN2,33,44,-0.40665136336408625,0.18862436963489979,397,0.031093095614634608
nocell,apoe_genotype,Diverse,MIA3,33,23,0.000437663589843703,0.13495247522360246,397,0.9974123897435182
nocell,apoe_genotype,Diverse,MIA3,33,24,0.33297741500590355,0.26976519693541606,397,0.21708253031859548
nocell,apoe_genotype,Diverse,MIA3,33,34,0.12975897472346815,0.09854224389672712,397,0.18791061340899928
nocell,apoe_genotype,Diverse,MIA3,33,44,0.10315271765849864,0.22540692139342236,397,0.6472190891458446
nocell,apoe_genotype,Diverse,NCSTN,33,23,0.17467331027193242,0.1858802653169916,397,0.34736697979327524
nocell,apoe_genotype,Diverse,NCSTN,33,24,0.45814910220190447,0.3715680375373782,397,0.2175700289129877
nocell,apoe_genotype,Diverse,NCSTN,33,34,0.05911931110147529,0.13572969602896012,397,0.6631512676568152
nocell,apoe_genotype,Diverse,NCSTN,33,44,0.1967569624077664,0.310470024973412,397,0.5262511700484072
nocell,apoe_genotype,Diverse,OSBP,33,23,-0.23151660489416387,0.13839563560743254,397,0.09435474330522788
nocell,apoe_genotype,Diverse,OSBP,33,24,-0.06677004650480575,0.27664795204965276,397,0.8092808829996114
nocell,apoe_genotype,Diverse,OSBP,33,34,-0.09786414487858897,0.101056438243713,397,0.33283925438440964
nocell,apoe_genotype,Diverse,OSBP,33,44,-0.5751756393771411,0.2311579250759928,397,0.01283782478284488
nocell,apoe_genotype,Diverse,PICALM,33,23,-0.056902088780677,0.11858601197626403,397,0.6313425063005247
nocell,apoe_genotype,Diverse,PICALM,33,24,-0.4805171854935621,0.23704921915331814,397,0.042654467252793433
nocell,apoe_genotype,Diverse,PICALM,33,34,-0.13000698675627181,0.0865914589231739,397,0.13325640178889564
nocell,apoe_genotype,Diverse,PICALM,33,44,-0.40277407317046104,0.19807052694368246,397,0.04200322765939572
nocell,apoe_genotype,Diverse,PLCG2,33,23,-0.13429820856679447,0.1555518758266033,394,0.38793623957324863
nocell,apoe_genotype,Diverse,PLCG2,33,24,0.17272859878375016,0.3088795577196111,394,0.5760182737474075
nocell,apoe_genotype,Diverse,PLCG2,33,34,0.05559289298548618,0.1135713293769738,394,0.624489454332751
nocell,apoe_genotype,Diverse,PLCG2,33,44,-0.2006471503328348,0.25826401159100937,394,0.43721356821265533
nocell,apoe_genotype,Diverse,PLG,33,23,0.17215670877347178,0.15249195310946975,397,0.25891638612815304
nocell,apoe_genotype,Diverse,PLG,33,24,0.3224922282873909,0.30482598924904863,397,0.29007588552806074
nocell,apoe_genotype,Diverse,PLG,33,34,-0.03459934427478791,0.11134956369420872,397,0.756007975688266
