source,target,C_conf,C_sign,B_data,absB
SEC23A,APOE,0,0,-0.0461,0.0461
SEC23A,ARF6,0,0,0.0619,0.0619
SEC23A,BACE1,0,0,0.0437,0.0437
SEC23A,BIN1,0,0,-0.0326,0.0326
SEC23A,CLU,0,0,-0.0094,0.0094
SEC23A,COPA,2,0,0.0246,0.0246
SEC23A,COPB1,1,0,-0.0,0.0
SEC23A,COPB2,1,0,0.0627,0.0627
SEC23A,COPG1,1,0,-0.0,0.0
SEC23A,COPZ1,0,0,-0.0185,0.0185
SEC23A,EIF2S1,0,0,0.0127,0.0127
SEC23A,GGA3,0,0,0.0177,0.0177
SEC23A,GORASP1,3,0,0.0,0.0
SEC23A,HSPA5,1,0,-0.0,0.0
SEC23A,HSPA9,0,0,0.0293,0.0293
SEC23A,IDE,0,0,-0.083,0.083
SEC23A,LRP1,0,0,0.0331,0.0331
SEC23A,MFN2,0,0,0.092,0.092
SEC23A,MIA3,4,0,0.0,0.0
SEC23A,NCSTN,0,0,-0.005,0.005
SEC23A,OSBP,2,0,0.0,0.0
SEC23A,PLG,0,0,0.064,0.064
SEC23A,PREB,3,0,0.025,0.025
SEC23A,PSEN1,0,0,0.0064,0.0064
SEC23A,RAB1A,3,0,0.0,0.0
SEC23A,RAB1B,3,0,0.0087,0.0087
SEC23A,RTN3,0,0,-0.0014,0.0014
SEC23A,SAR1A,5,-1,-0.0086,0.0086
SEC23A,SAR1B,5,-1,-0.0,0.0
SEC23A,SEC13,4,0,0.0442,0.0442
SEC23A,SEC16A,4,0,0.0,0.0
SEC23A,SEC23B,2,0,-0.0623,0.0623
SEC23A,SEC24A,5,0,0.0,0.0
SEC23A,SEC24B,5,0,0.1398,0.1398
SEC23A,SEC24C,5,0,0.3303,0.3303
SEC23A,SEC24D,5,0,0.0474,0.0474
SEC23A,SEC31A,4,0,0.04,0.04
SEC23A,SNX4,0,0,0.0076,0.0076
SEC23A,SREBF2,1,0,0.0,0.0
SEC23A,SYK,0,0,0.0386,0.0386
SEC23A,TMED10,3,0,-0.0129,0.0129
SEC23A,TMED2,3,0,0.0,0.0
SEC23A,TMED9,2,0,0.0304,0.0304
SEC23A,VPS26A,0,0,-0.1029,0.1029
SEC23A,VPS35,0,0,0.0255,0.0255
SEC23B,ADAM10,-2,0,0.0,0.0
SEC23B,ADAM17,-2,0,0.0,0.0
SEC23B,AP1G1,-1,0,0.006,0.006
SEC23B,AP2A1,-1,0,-0.0266,0.0266
SEC23B,AP2B1,-1,0,-0.0,0.0
SEC23B,AP4B1,0,0,0.0136,0.0136
SEC23B,APBA1,-1,0,-0.0697,0.0697
SEC23B,APBA2,-1,0,-0.0,0.0
SEC23B,APOE,-2,0,-0.0,0.0
SEC23B,APP,-2,0,0.0,0.0
SEC23B,BACE1,0,0,-0.001,0.001
SEC23B,BIN1,0,0,0.0442,0.0442
SEC23B,CLU,-2,0,-0.0166,0.0166
SEC23B,COPA,1,0,0.003,0.003
SEC23B,COPB1,1,0,0.0,0.0
SEC23B,COPB2,1,0,0.0,0.0
SEC23B,COPE,0,0,0.0046,0.0046
SEC23B,COPG1,1,0,-0.0,0.0
SEC23B,COPG2,1,0,0.0241,0.0241
SEC23B,ECE1,-2,0,0.019,0.019
SEC23B,EIF2S1,0,0,0.0047,0.0047
SEC23B,GGA1,-1,0,0.0464,0.0464
SEC23B,GGA2,2,0,-0.0,0.0
SEC23B,GORASP1,2,0,0.0,0.0
SEC23B,HSPA5,1,0,0.0306,0.0306
SEC23B,HSPA9,-2,0,-0.0186,0.0186
SEC23B,IDE,-1,0,0.0267,0.0267
SEC23B,ITPR1,-1,0,-0.0,0.0
SEC23B,ITPR2,-1,0,-0.0077,0.0077
SEC23B,LRP1,-2,0,-0.0352,0.0352
SEC23B,MAP2K3,-1,0,0.0113,0.0113
SEC23B,MAPK14,-1,0,0.0522,0.0522
SEC23B,MAPKAPK2,-1,0,0.0685,0.0685
SEC23B,MFN2,-2,0,-0.006,0.006
SEC23B,MIA3,4,0,-0.0,0.0
SEC23B,NCSTN,-2,0,0.0977,0.0977
SEC23B,OSBP,0,0,0.0008,0.0008
SEC23B,PICALM,-1,0,0.0,0.0
SEC23B,PLG,-2,0,0.0,0.0
SEC23B,PREB,1,0,0.0106,0.0106
SEC23B,PSEN1,-2,0,0.0344,0.0344
SEC23B,RAB1A,2,0,-0.0165,0.0165
SEC23B,RAB1B,2,0,-0.018,0.018
SEC23B,RTN3,-1,0,0.014,0.014
SEC23B,RTN4,-1,0,0.0,0.0
SEC23B,SAR1A,5,-1,0.0,0.0
SEC23B,SAR1B,5,-1,0.103,0.103
SEC23B,SEC13,4,0,0.0,0.0
SEC23B,SEC16A,4,0,0.0,0.0
SEC23B,SEC23A,2,0,-0.0576,0.0576
SEC23B,SEC24A,5,0,0.0445,0.0445
SEC23B,SEC24B,5,0,-0.0,0.0
SEC23B,SEC24C,5,0,0.065,0.065
SEC23B,SEC24D,5,0,0.0339,0.0339
SEC23B,SEC31A,4,0,-0.0,0.0
SEC23B,SIGMAR1,-1,0,0.0,0.0
SEC23B,SNX4,0,0,0.003,0.003
SEC23B,SNX6,0,0,0.0455,0.0455
SEC23B,SORL1,-2,0,0.0203,0.0203
SEC23B,SORT1,-2,0,0.0,0.0
SEC23B,SREBF2,1,0,0.0109,0.0109
SEC23B,SYK,2,0,0.0075,0.0075
SEC23B,TMED10,1,0,0.0128,0.0128
SEC23B,TMED2,1,0,0.0,0.0
SEC23B,VDAC1,0,0,-0.0269,0.0269
SEC23B,VLDLR,0,0,0.0141,0.0141
SEC23B,VPS26A,-1,0,-0.0033,0.0033
SEC23B,VPS29,0,0,-0.0185,0.0185
SEC23B,VPS35,-1,0,0.0,0.0
SEC24A,ABCA7,0,0,0.0489,0.0489
SEC24A,ADAM10,0,0,0.0098,0.0098
SEC24A,AP1G1,0,0,0.0047,0.0047
SEC24A,AP2A1,0,0,0.0194,0.0194
SEC24A,AP3B2,0,0,0.0224,0.0224
SEC24A,AP4B1,0,0,0.0326,0.0326
SEC24A,AP4M1,0,0,0.0502,0.0502
SEC24A,AP4S1,0,0,-0.0017,0.0017
SEC24A,APBA2,0,0,0.0534,0.0534
SEC24A,BACE1,0,0,-0.0211,0.0211
SEC24A,COPA,1,0,0.0,0.0
SEC24A,COPB1,1,0,0.0,0.0
SEC24A,COPB2,1,0,0.0,0.0
SEC24A,COPE,0,0,0.0645,0.0645
SEC24A,COPG1,0,0,0.0135,0.0135
SEC24A,COPZ1,1,0,0.0,0.0
SEC24A,GGA1,0,0,0.0284,0.0284
SEC24A,GGA2,0,0,0.0327,0.0327
SEC24A,GORASP1,3,0,0.0,0.0
SEC24A,HSPA5,0,0,-0.037,0.037
SEC24A,HSPA9,0,0,0.0319,0.0319
SEC24A,IDE,0,0,0.0484,0.0484
SEC24A,ITPR1,0,0,-0.0459,0.0459
SEC24A,ITPR2,0,0,0.0092,0.0092
SEC24A,LRP1,0,0,-0.0022,0.0022
SEC24A,MAPKAPK2,0,0,0.0283,0.0283
SEC24A,MFN2,0,0,0.0156,0.0156
SEC24A,MIA3,2,0,-0.0507,0.0507
SEC24A,OSBP,0,0,0.0274,0.0274
SEC24A,PREB,3,0,0.03,0.03
SEC24A,RAB1A,3,0,0.0071,0.0071
SEC24A,RAB1B,3,0,-0.0,0.0
SEC24A,RTN3,0,0,0.0017,0.0017
SEC24A,SAR1A,3,0,0.0635,0.0635
SEC24A,SAR1B,3,0,0.0,0.0
SEC24A,SEC13,3,0,-0.0,0.0
SEC24A,SEC16A,4,0,-0.0,0.0
SEC24A,SEC23A,5,0,-0.0,0.0
SEC24A,SEC23B,5,0,0.0571,0.0571
SEC24A,SEC24B,-1,0,0.1056,0.1056
SEC24A,SEC24C,-1,0,0.0345,0.0345
SEC24A,SEC24D,-1,0,0.0366,0.0366
SEC24A,SEC31A,3,0,0.0178,0.0178
SEC24A,SIGMAR1,0,0,0.038,0.038
SEC24A,SNX4,0,0,0.0497,0.0497
SEC24A,SNX6,0,0,-0.0039,0.0039
SEC24A,SORL1,0,0,-0.0115,0.0115
SEC24A,SORT1,0,0,-0.0584,0.0584
SEC24A,SREBF2,1,0,-0.0,0.0
SEC24A,SYK,0,0,0.0107,0.0107
SEC24A,TMED10,3,0,0.01,0.01
SEC24A,TMED2,3,0,0.0,0.0
SEC24A,VLDLR,0,0,0.0868,0.0868
SEC24A,VPS29,0,0,-0.0137,0.0137
SEC24A,VPS35,0,0,-0.0423,0.0423
SEC24B,ABCA7,0,0,0.0284,0.0284
SEC24B,ADAM10,0,0,0.0337,0.0337
SEC24B,ADAM17,0,0,0.0172,0.0172
SEC24B,AP1G1,1,0,0.0024,0.0024
SEC24B,AP2B1,0,0,-0.0123,0.0123
SEC24B,AP3B2,0,0,0.0254,0.0254
SEC24B,AP4E1,0,0,0.06,0.06
SEC24B,AP4M1,0,0,0.1195,0.1195
SEC24B,AP4S1,0,0,0.0021,0.0021
SEC24B,APBA2,0,0,0.0291,0.0291
SEC24B,APOE,0,0,-0.0369,0.0369
SEC24B,BIN1,0,0,-0.0299,0.0299
SEC24B,COPA,1,0,0.0523,0.0523
SEC24B,COPB1,1,0,0.0,0.0
SEC24B,COPB2,1,0,0.0037,0.0037
SEC24B,COPE,1,0,0.0,0.0
SEC24B,COPG1,0,0,-0.0157,0.0157
SEC24B,COPZ1,1,0,-0.0095,0.0095
SEC24B,EIF2S1,0,0,0.0014,0.0014
SEC24B,GGA1,0,0,-0.0181,0.0181
SEC24B,GGA2,0,0,0.0617,0.0617
SEC24B,GORASP1,3,0,0.0,0.0
SEC24B,HSPA9,0,0,0.0143,0.0143
SEC24B,IDE,0,0,0.0049,0.0049
SEC24B,ITPR1,0,0,0.1042,0.1042
SEC24B,MAP2K3,0,0,0.0399,0.0399
SEC24B,MAPKAPK2,0,0,0.0154,0.0154
SEC24B,MIA3,2,0,0.0407,0.0407
SEC24B,NCSTN,0,0,0.0116,0.0116
SEC24B,OSBP,0,0,-0.0253,0.0253
SEC24B,PREB,3,0,0.0085,0.0085
SEC24B,PSEN1,0,0,0.0303,0.0303
SEC24B,RAB1A,3,0,0.0114,0.0114
SEC24B,RAB1B,3,0,-0.0,0.0
SEC24B,RTN3,0,0,0.0168,0.0168
SEC24B,SAR1A,3,0,0.0348,0.0348
SEC24B,SAR1B,3,0,0.0248,0.0248
SEC24B,SEC13,3,0,0.0,0.0
SEC24B,SEC16A,4,0,0.0511,0.0511
SEC24B,SEC23A,5,0,0.0873,0.0873
SEC24B,SEC23B,5,0,-0.0,0.0
SEC24B,SEC24A,-1,0,0.1203,0.1203
SEC24B,SEC24C,-1,0,0.0325,0.0325
SEC24B,SEC24D,-1,0,-0.0,0.0
SEC24B,SEC31A,3,0,0.055,0.055
SEC24B,SIGMAR1,0,0,-0.0003,0.0003
SEC24B,SNX4,0,0,0.0506,0.0506
SEC24B,SNX6,0,0,-0.0281,0.0281
SEC24B,SORL1,0,0,0.0744,0.0744
SEC24B,SORT1,0,0,0.0143,0.0143
SEC24B,SREBF2,1,0,0.0397,0.0397
SEC24B,TMED10,3,0,-0.0,0.0
SEC24B,TMED2,3,0,0.0,0.0
SEC24B,VPS26A,0,0,0.0452,0.0452
SEC24B,VPS29,0,0,-0.054,0.054
SEC24B,VPS35,0,0,0.0586,0.0586
SEC24C,ABCA7,0,0,-0.0005,0.0005
SEC24C,ADAM10,0,0,-0.0458,0.0458
SEC24C,AP1G1,0,0,-0.0039,0.0039
SEC24C,AP2A1,0,0,0.042,0.042
SEC24C,AP2B1,2,0,0.0,0.0
SEC24C,AP4B1,0,0,0.0297,0.0297
SEC24C,AP4E1,0,0,0.0384,0.0384
SEC24C,AP4M1,0,0,0.0621,0.0621
SEC24C,APBA1,0,0,-0.0578,0.0578
SEC24C,BACE1,0,0,0.0155,0.0155
SEC24C,CLU,0,0,-0.0167,0.0167
SEC24C,COPA,2,0,0.0335,0.0335
SEC24C,COPB1,1,0,0.0556,0.0556
SEC24C,COPB2,1,0,-0.0,0.0
SEC24C,COPE,0,0,0.0047,0.0047
SEC24C,COPG1,1,0,-0.0,0.0
SEC24C,COPG2,0,0,0.0636,0.0636
SEC24C,COPZ1,0,0,-0.0348,0.0348
SEC24C,GGA1,0,0,0.0191,0.0191
SEC24C,GGA2,0,0,0.0768,0.0768
SEC24C,GGA3,1,0,0.0,0.0
SEC24C,GORASP1,3,0,0.0,0.0
SEC24C,HSPA5,0,0,-0.0208,0.0208
SEC24C,HSPA9,0,0,-0.0884,0.0884
SEC24C,ITPR1,0,0,0.1415,0.1415
SEC24C,LRP1,0,0,0.0758,0.0758
SEC24C,MAP2K3,0,0,-0.0925,0.0925
SEC24C,MAPK14,0,0,0.0289,0.0289
SEC24C,MFN2,0,0,0.0563,0.0563
SEC24C,MIA3,3,0,0.0,0.0
SEC24C,PICALM,2,0,0.0,0.0
SEC24C,PREB,3,0,-0.0003,0.0003
SEC24C,PSEN1,0,0,-0.0479,0.0479
SEC24C,RAB1A,3,0,0.0,0.0
SEC24C,RAB1B,3,0,0.0,0.0
SEC24C,RTN3,0,0,0.0013,0.0013
SEC24C,SAR1A,3,0,0.0365,0.0365
SEC24C,SAR1B,3,0,-0.0,0.0
SEC24C,SEC13,3,0,0.0111,0.0111
SEC24C,SEC16A,4,0,0.0,0.0
SEC24C,SEC23A,5,0,0.2845,0.2845
SEC24C,SEC23B,5,0,0.0621,0.0621
SEC24C,SEC24A,-1,0,0.0473,0.0473
SEC24C,SEC24B,-1,0,0.0291,0.0291
SEC24C,SEC24D,-1,0,0.0091,0.0091
SEC24C,SEC31A,3,0,0.1135,0.1135
SEC24C,SORL1,0,0,0.023,0.023
SEC24C,SREBF2,1,0,0.0,0.0
SEC24C,SYK,0,0,-0.0493,0.0493
SEC24C,TMED10,3,0,0.0,0.0
SEC24C,TMED2,3,0,0.0,0.0
SEC24C,VDAC1,0,0,0.0044,0.0044
SEC24C,VPS26A,0,0,-0.0234,0.0234
SEC24C,VPS29,0,0,-0.0006,0.0006
SEC24C,VPS35,0,0,0.0083,0.0083
SEC24D,ABCA7,0,0,0.0163,0.0163
SEC24D,ADAM10,0,0,0.0146,0.0146
SEC24D,ADAM17,0,0,-0.0243,0.0243
SEC24D,AP1G1,0,0,0.0225,0.0225
SEC24D,AP4B1,0,0,-0.0114,0.0114
SEC24D,AP4E1,0,0,0.0451,0.0451
SEC24D,APBA2,0,0,0.0398,0.0398
SEC24D,ARF6,0,0,-0.0057,0.0057
SEC24D,BACE1,0,0,0.0186,0.0186
SEC24D,BIN1,0,0,0.0145,0.0145
SEC24D,CLU,0,0,0.02,0.02
SEC24D,COPA,0,0,0.0198,0.0198
SEC24D,COPB1,1,0,-0.0154,0.0154
SEC24D,COPB2,1,0,-0.0148,0.0148
SEC24D,COPG1,0,0,0.0363,0.0363
SEC24D,COPG2,0,0,0.1169,0.1169
SEC24D,COPZ1,0,0,-0.0154,0.0154
SEC24D,ECE1,0,0,0.0211,0.0211
SEC24D,EIF2S1,0,0,0.0683,0.0683
SEC24D,GGA1,0,0,0.0151,0.0151
SEC24D,GGA2,0,0,0.0655,0.0655
SEC24D,GGA3,0,0,0.0216,0.0216
SEC24D,GORASP1,3,0,-0.0,0.0
SEC24D,HSPA9,0,0,-0.024,0.024
SEC24D,IDE,0,0,-0.0073,0.0073
SEC24D,ITPR1,0,0,-0.0298,0.0298
SEC24D,ITPR2,0,0,-0.0156,0.0156
SEC24D,LRP1,0,0,0.0071,0.0071
SEC24D,MAP2K3,0,0,0.0088,0.0088
SEC24D,MAPK14,0,0,0.0018,0.0018
SEC24D,MAPKAPK2,0,0,0.0146,0.0146
SEC24D,MFN2,0,0,-0.0747,0.0747
SEC24D,MIA3,3,0,0.0086,0.0086
SEC24D,OSBP,1,0,0.0884,0.0884
SEC24D,PICALM,3,0,0.0,0.0
SEC24D,PLCG2,0,0,0.0476,0.0476
SEC24D,PLG,0,0,0.0962,0.0962
SEC24D,PREB,3,0,-0.0058,0.0058
SEC24D,RAB1A,3,0,0.0,0.0
SEC24D,RAB1B,3,0,0.0,0.0
SEC24D,RTN3,0,0,0.0261,0.0261
SEC24D,SAR1A,3,0,0.0103,0.0103
SEC24D,SAR1B,3,0,-0.0474,0.0474
SEC24D,SEC13,3,0,0.0,0.0
SEC24D,SEC16A,4,0,0.0548,0.0548
SEC24D,SEC23A,5,0,0.0276,0.0276
SEC24D,SEC23B,5,0,0.0284,0.0284
SEC24D,SEC24A,-1,0,0.0332,0.0332
SEC24D,SEC24B,-1,0,-0.0,0.0
SEC24D,SEC24C,-1,0,0.0011,0.0011
SEC24D,SEC31A,3,0,0.0061,0.0061
SEC24D,SNX4,0,0,0.0388,0.0388
SEC24D,SNX6,0,0,-0.0668,0.0668
SEC24D,SORL1,0,0,-0.0118,0.0118
SEC24D,SORT1,0,0,-0.0801,0.0801
SEC24D,SREBF2,1,0,0.0021,0.0021
SEC24D,SYK,0,0,0.0328,0.0328
SEC24D,TMED10,4,1,0.0,0.0
SEC24D,TMED2,4,1,-0.0,0.0
SEC24D,VPS29,0,0,-0.0187,0.0187
SEC24D,VPS35,0,0,-0.0008,0.0008
SEC31A,ABCA7,0,0,-0.0524,0.0524
SEC31A,AP1G1,0,0,0.0432,0.0432
SEC31A,AP2A1,0,0,0.0028,0.0028
SEC31A,AP3B2,0,0,0.0001,0.0001
SEC31A,AP4E1,0,0,-0.0239,0.0239
SEC31A,APBA2,0,0,-0.0006,0.0006
SEC31A,ARF6,0,0,-0.0072,0.0072
SEC31A,CLU,0,0,-0.0128,0.0128
SEC31A,COPA,1,0,0.0302,0.0302
SEC31A,COPB1,1,0,0.1009,0.1009
SEC31A,COPB2,1,0,-0.0,0.0
SEC31A,COPE,1,0,-0.0,0.0
SEC31A,COPG1,1,0,0.0,0.0
SEC31A,COPZ1,0,0,0.0079,0.0079
SEC31A,ECE1,0,0,-0.0263,0.0263
SEC31A,GGA2,0,0,0.0008,0.0008
SEC31A,GORASP1,3,0,-0.0,0.0
SEC31A,HSPA5,1,0,0.0361,0.0361
SEC31A,HSPA9,0,0,0.0546,0.0546
SEC31A,ITPR2,0,0,-0.0227,0.0227
SEC31A,MAPK14,0,0,-0.0147,0.0147
SEC31A,MFN2,0,0,0.0324,0.0324
SEC31A,MIA3,1,0,0.1069,0.1069
SEC31A,PICALM,0,0,0.0465,0.0465
SEC31A,PREB,2,0,0.1178,0.1178
SEC31A,PSEN1,0,0,-0.0797,0.0797
SEC31A,RAB1A,3,0,-0.0,0.0
SEC31A,RAB1B,3,0,-0.0244,0.0244
SEC31A,RTN3,0,0,0.0491,0.0491
SEC31A,SAR1A,3,0,0.0981,0.0981
SEC31A,SAR1B,3,0,-0.0,0.0
SEC31A,SEC13,5,0,0.3307,0.3307
SEC31A,SEC16A,4,0,0.1613,0.1613
SEC31A,SEC23A,4,0,0.0542,0.0542
SEC31A,SEC23B,4,0,-0.0,0.0
SEC31A,SEC24A,3,0,0.0257,0.0257
SEC31A,SEC24B,3,0,0.099,0.099
SEC31A,SEC24C,3,0,0.1421,0.1421
SEC31A,SEC24D,3,0,0.0191,0.0191
SEC31A,SORL1,0,0,0.1156,0.1156
SEC31A,SORT1,0,0,-0.0109,0.0109
SEC31A,TMED10,3,0,-0.0,0.0
SEC31A,TMED2,3,0,-0.0,0.0
SEC31A,VLDLR,0,0,-0.0101,0.0101
SEC31A,VPS26A,0,0,-0.1145,0.1145
SEC31A,VPS35,0,0,0.1479,0.1479
SIGMAR1,ADAM10,-2,0,0.0,0.0
SIGMAR1,ADAM17,-2,0,-0.0,0.0
SIGMAR1,AP1G1,-2,0,0.0288,0.0288
SIGMAR1,AP2A1,-2,0,0.0019,0.0019
SIGMAR1,AP2B1,-2,0,-0.0153,0.0153
SIGMAR1,APBA1,-2,0,0.0067,0.0067
SIGMAR1,APBA2,-2,0,0.0215,0.0215
SIGMAR1,APOE,-2,0,-0.0,0.0
SIGMAR1,APP,2,0,0.0,0.0
SIGMAR1,ARF6,1,0,-0.0,0.0
SIGMAR1,BACE1,0,0,0.0294,0.0294
SIGMAR1,BIN1,0,0,0.009,0.009
SIGMAR1,CLU,-2,0,0.0,0.0
SIGMAR1,COPA,0,0,0.0019,0.0019
SIGMAR1,COPG1,0,0,-0.0038,0.0038
SIGMAR1,COPZ1,0,0,0.0242,0.0242
SIGMAR1,ECE1,-2,0,0.0,0.0
SIGMAR1,EIF2S1,0,0,0.0156,0.0156
SIGMAR1,GGA1,-2,0,0.0197,0.0197
SIGMAR1,GGA2,0,0,-0.0218,0.0218
SIGMAR1,GORASP1,-1,0,0.0,0.0
SIGMAR1,HSPA5,4,-1,-0.0314,0.0314
SIGMAR1,HSPA9,1,0,0.0,0.0
SIGMAR1,IDE,-2,0,0.0153,0.0153
SIGMAR1,ITPR1,3,0,-0.0,0.0
SIGMAR1,ITPR2,2,0,0.0164,0.0164
SIGMAR1,LRP1,-2,0,0.0,0.0
SIGMAR1,MAP2K3,-2,0,0.0287,0.0287
SIGMAR1,MAPK14,-2,0,0.0,0.0
SIGMAR1,MAPKAPK2,-2,0,0.0,0.0
SIGMAR1,MFN2,1,0,0.0183,0.0183
SIGMAR1,NCSTN,-2,0,0.083,0.083
SIGMAR1,PICALM,-2,0,0.0,0.0
SIGMAR1,PLG,-2,0,-0.0091,0.0091
SIGMAR1,PREB,0,0,0.0078,0.0078
SIGMAR1,PSEN1,-2,0,0.0435,0.0435
SIGMAR1,RAB1A,0,0,-0.006,0.006
SIGMAR1,RAB1B,-1,0,0.0,0.0
SIGMAR1,RTN3,2,0,-0.0,0.0
SIGMAR1,RTN4,-1,0,0.0,0.0
SIGMAR1,SAR1A,0,0,0.0013,0.0013
SIGMAR1,SAR1B,-1,0,-0.0,0.0
SIGMAR1,SEC13,-1,0,-0.0,0.0
SIGMAR1,SEC16A,0,0,0.0177,0.0177
SIGMAR1,SEC23B,-1,0,0.0,0.0
SIGMAR1,SEC24A,0,0,0.0309,0.0309
SIGMAR1,SEC24C,0,0,0.0081,0.0081
SIGMAR1,SEC31A,0,0,-0.0077,0.0077
SIGMAR1,SNX4,-1,0,-0.0063,0.0063
SIGMAR1,SNX6,-1,0,-0.0331,0.0331
SIGMAR1,SORL1,-2,0,0.0133,0.0133
SIGMAR1,SORT1,-2,0,-0.0394,0.0394
SIGMAR1,SREBF2,-1,0,0.0,0.0
SIGMAR1,SYK,0,0,0.0118,0.0118
SIGMAR1,TMED10,0,0,-0.0153,0.0153
SIGMAR1,VDAC1,2,0,0.0409,0.0409
SIGMAR1,VPS26A,-2,0,0.0089,0.0089
SIGMAR1,VPS29,-1,0,0.0,0.0
SIGMAR1,VPS35,-2,0,-0.0205,0.0205
SNX4,ADAM10,0,0,-0.1215,0.1215
SNX4,ADAM17,0,0,-0.0406,0.0406
SNX4,AP1G1,0,0,0.0143,0.0143
SNX4,AP2A1,0,0,0.0267,0.0267
SNX4,AP2B1,0,0,0.102,0.102
SNX4,AP3B2,0,0,0.0418,0.0418
SNX4,APBA1,0,0,0.0589,0.0589
SNX4,APBA2,0,0,-0.018,0.018
SNX4,APOE,-1,0,-0.0,0.0
SNX4,ARF6,0,0,0.0468,0.0468
SNX4,BACE1,3,-1,0.0894,0.0894
SNX4,BIN1,2,0,0.0561,0.0561
SNX4,CLU,-1,0,-0.0241,0.0241
SNX4,COPB2,0,0,-0.0652,0.0652
SNX4,COPG2,0,0,-0.0045,0.0045
SNX4,COPZ1,0,0,-0.0163,0.0163
SNX4,GGA1,0,0,0.0022,0.0022
SNX4,HSPA5,-1,0,0.0,0.0
SNX4,HSPA9,-1,0,-0.0745,0.0745
SNX4,IDE,0,0,-0.0469,0.0469
SNX4,ITPR1,-1,0,0.0,0.0
SNX4,ITPR2,-1,0,-0.0211,0.0211
SNX4,LRP1,0,0,0.0118,0.0118
SNX4,MAP2K3,0,0,-0.0664,0.0664
SNX4,MAPKAPK2,0,0,-0.003,0.003
SNX4,MFN2,-1,0,0.0093,0.0093
SNX4,NCSTN,0,0,-0.013,0.013
SNX4,OSBP,0,0,0.0923,0.0923
SNX4,PLG,-1,0,-0.0344,0.0344
SNX4,RAB1A,0,0,0.0951,0.0951
SNX4,RTN3,0,0,0.0176,0.0176
SNX4,SAR1A,0,0,0.0043,0.0043
SNX4,SAR1B,0,0,-0.0157,0.0157
SNX4,SEC23A,0,0,0.0139,0.0139
SNX4,SEC24A,0,0,0.0752,0.0752
SNX4,SEC24B,0,0,0.0391,0.0391
SNX4,SEC24C,0,0,0.0023,0.0023
SNX4,SEC24D,0,0,0.0907,0.0907
SNX4,SIGMAR1,-1,0,-0.0068,0.0068
SNX4,SNX6,3,0,0.0611,0.0611
SNX4,SORT1,0,0,-0.0959,0.0959
SNX4,SREBF2,-1,0,0.0,0.0
SNX4,SYK,0,0,0.009,0.009
SNX4,TMED10,0,0,0.0079,0.0079
SNX4,VLDLR,0,0,0.0838,0.0838
SNX4,VPS26A,3,0,0.0,0.0
SNX4,VPS29,3,0,0.0102,0.0102
SNX4,VPS35,1,0,-0.0539,0.0539
SNX6,ABCA7,0,0,-0.0734,0.0734
SNX6,AP1G1,0,0,-0.0084,0.0084
SNX6,AP2A1,0,0,-0.0977,0.0977
SNX6,AP3B2,0,0,-0.0583,0.0583
SNX6,AP4B1,0,0,0.0067,0.0067
SNX6,APOE,-1,0,-0.0,0.0
SNX6,APP,2,0,0.0,0.0
SNX6,BACE1,4,-1,0.0,0.0
SNX6,BIN1,1,0,0.2055,0.2055
SNX6,CLU,-1,0,0.0298,0.0298
SNX6,COPA,0,0,0.0237,0.0237
SNX6,COPB1,0,0,-0.0077,0.0077
SNX6,COPB2,0,0,0.0138,0.0138
SNX6,COPG1,0,0,0.034,0.034
SNX6,COPG2,0,0,0.0355,0.0355
SNX6,COPZ1,0,0,0.0183,0.0183
SNX6,EIF2S1,0,0,0.1154,0.1154
SNX6,GGA1,0,0,0.0512,0.0512
SNX6,HSPA5,-1,0,-0.0,0.0
SNX6,HSPA9,-1,0,-0.004,0.004
SNX6,ITPR1,-1,0,0.0,0.0
SNX6,ITPR2,-1,0,0.0101,0.0101
SNX6,LRP1,0,0,0.0139,0.0139
SNX6,MAPK14,0,0,-0.0131,0.0131
SNX6,MAPKAPK2,0,0,0.0716,0.0716
SNX6,MFN2,-1,0,-0.0582,0.0582
SNX6,NCSTN,0,0,0.0456,0.0456
SNX6,PICALM,0,0,0.074,0.074
SNX6,PLG,-1,0,-0.0,0.0
SNX6,PREB,0,0,-0.0529,0.0529
SNX6,PSEN1,0,0,0.0627,0.0627
SNX6,RAB1A,0,0,0.0364,0.0364
SNX6,RAB1B,0,0,-0.0728,0.0728
SNX6,RTN3,0,0,-0.0277,0.0277
SNX6,SAR1B,0,0,0.0282,0.0282
SNX6,SEC13,0,0,0.0733,0.0733
SNX6,SEC16A,0,0,-0.072,0.072
SNX6,SEC23A,0,0,-0.0209,0.0209
SNX6,SEC23B,0,0,0.084,0.084
SNX6,SEC24A,0,0,-0.0178,0.0178
SNX6,SEC24B,0,0,-0.024,0.024
SNX6,SEC24D,0,0,-0.116,0.116
SNX6,SIGMAR1,-1,0,-0.0357,0.0357
SNX6,SNX4,3,0,0.052,0.052
SNX6,SORT1,0,0,0.1241,0.1241
SNX6,SREBF2,-1,0,0.0,0.0
SNX6,SYK,0,0,0.0323,0.0323
SNX6,TMED10,0,0,0.036,0.036
SNX6,VDAC1,0,0,-0.0711,0.0711
SNX6,VLDLR,0,0,0.0896,0.0896
SNX6,VPS26A,2,0,0.052,0.052
SNX6,VPS29,4,0,0.0278,0.0278
SNX6,VPS35,3,0,-0.039,0.039
SORL1,ABCA7,2,0,-0.0,0.0
SORL1,ADAM10,1,0,0.0,0.0
SORL1,ADAM17,-1,0,-0.0,0.0
